OBJECTID,SYSTEMID,FACILITYID,INSTALLDAT,PLANDATE,PLANDATUM,STNDDATUM,SOURCEDOC,LOCDESC,LOCSOURCE,LIFECYCLES,CBTYPE,PLANRIMELV,PLANINVIN,PLANINVOUT,PLANHIPIPE,STNDRIMELV,STNDINVIN,STNDINVOUT,STNDHIPIPE,MU_IN,MU_OUT,CALC_INVIN,CALC_INVOU,Z_SURFACE_,DSOUTFALLI,MAJWATERSH,MINWATERSH,IDDE_ID,LEGACYID,GPS_ID,GPSDATE,SUMP,WALLMAT,CUTDEPTH,LINED,CONDITION,FLOWDIR,ROTATION,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,COMMENTS,ENABLED,Latitude,Longitude
2100,S099-c008,swCB-2100,,1995/06/14 00:00:00.000,TOWN,NGVD,900-L-636,Temple St,AER,,CB,232.699999999999989,,226.900000000000006,,127.049999999999997,121.250000000000000,121.250000000000000,,,,,,124.529716489999998,S099,Saugus,Walker's Brook,,,,,Y,,,,,,42.207599999999999,,"1","1",2012/06/08 11:19:51.000,CDM_INC\KEALEYDM,,"1",42.52180291,-71.11458149
2101,S099-c011,swCB-2101,,1995/06/14 00:00:00.000,TOWN,NGVD,900-L-636,Parker Middle School,AER,,CB,,,,,,,,,,,,,126.484642030000003,S099,Saugus,Walker's Brook,,,,,Y,,,,,,347.256100000000004,,"1","1",2012/06/08 11:23:08.000,CDM_INC\KEALEYDM,,"1",42.52226831,-71.11492346
2102,S099-c014,swCB-2102,,1995/06/14 00:00:00.000,TOWN,NGVD,900-L-636,Parker Middle School,EST,,CB,,,,,,,,,,,,,126.190917970000001,S099,Saugus,Walker's Brook,,,,,Y,,,,,,295.356299999999976,,"1","1",2012/06/08 11:23:08.000,CDM_INC\KEALEYDM,,"1",42.52229940,-71.11528214
2103,S-c110,swCB-2103,,1995/06/14 00:00:00.000,TOWN,NGVD,900-L-636,Parker Middle School,EST,,CB,236.000000000000000,,232.000000000000000,,130.349999999999994,,126.349999999999994,,,,,,129.970825200000007,,Saugus,Walker's Brook,,,,,Y,,,,,,153.564099999999996,,"1","1",2012/06/08 11:57:14.000,CDM_INC\KEALEYDM,,"1",42.52240871,-71.11600028
2104,A028-c011,swCB-2104,,2012/04/30 00:00:00.000,TOWN,NGVD,100-L-018,Vale Rd,AER,,CB,223.840000000000003,220.500000000000000,220.500000000000000,,118.189999999999998,114.849999999999994,114.849999999999994,,,,,,117.047622680000003,A028,Aberjona,Main Stem,,12-97,,,Y,,,,,,0.000000000000000,,"1","1",2014/08/20 11:01:04.000,CDM_INC\rathburned,"Rim elev from DMP; Possibly buried","1",42.52788364,-71.11514690
2105,A028-c004,swCB-2105,,2012/04/30 00:00:00.000,TOWN,NGVD,100-L-018,Bond St,AER,,CB,216.930000000000007,212.840000000000003,212.340000000000003,,111.280000000000001,107.189999999999998,106.689999999999998,,,,,,110.508827210000007,A028,Aberjona,Main Stem,,,,,Y,,,,,,151.735299999999995,,"1","1",2012/06/11 14:16:10.000,CDM_INC\KEALEYDM,,"1",42.52881835,-71.11618943
2106,A028-c007,swCB-2106,,2012/04/30 00:00:00.000,TOWN,NGVD,100-L-018,Vine St,AER,,CB,223.500000000000000,219.400000000000006,219.400000000000006,,117.849999999999994,113.750000000000000,113.750000000000000,,,,,,116.995414729999993,A028,Aberjona,Main Stem,,,,,Y,,,,,,149.841000000000008,,"1","1",2012/06/11 14:16:10.000,CDM_INC\KEALEYDM,,"1",42.52842821,-71.11549588
2107,A028-c006,swCB-2107,,2012/04/30 00:00:00.000,TOWN,NGVD,100-L-018,Vine St,AER,,CB,223.360000000000014,219.000000000000000,219.000000000000000,,117.709999999999994,113.349999999999994,113.349999999999994,,,,,,115.477676389999999,A028,Aberjona,Main Stem,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/11 14:16:11.000,CDM_INC\KEALEYDM,,"1",42.52842792,-71.11570268
2108,A028-c010,swCB-2108,,2012/04/30 00:00:00.000,TOWN,NGVD,100-L-018,Vine St,AER,,CB,224.479999999999990,220.250000000000000,220.250000000000000,,118.829999999999998,114.599999999999994,114.599999999999994,,,,,,117.545646669999996,A028,Aberjona,Main Stem,,,,,Y,,,,,,214.571400000000011,,"1","1",2012/06/11 14:16:11.000,CDM_INC\KEALEYDM,,"1",42.52791770,-71.11511485
2109,S099-c001,swCB-2109,,1943/04/01 00:00:00.000,TOWN,NGVD,700-L-100,Cross Country,EST,,CB,218.849999999999994,,217.120000000000005,,113.200000000000003,,111.469999999999999,,,2.000000000000000,,112.550700000000006,111.165351869999995,S099,Saugus,Walker's Brook,,,,,Y,,,,,,9.464499999999999,,"1","1",2014/01/10 13:31:56.000,CDM_INC\KEALEYDM,,"1",42.52186835,-71.11294585
2110,S097-c008,swCB-2110,,1967/01/01 00:00:00.000,TOWN,NGVD,600-L-310,Cross St,AER,,CB,,,,,,,,,,,,,97.859985350000002,S097,Saugus,Walker's Brook,,,,,Y,,,,,,0.349900000000000,,"1","1",2012/06/12 15:34:02.000,CDM_INC\KEALEYDM,,"1",42.51405816,-71.10077822
2111,S097-c007,swCB-2111,,1967/01/01 00:00:00.000,TOWN,NGVD,600-L-310,Cross St,AER,,CB,,,,,,,,,,,,,98.262550349999998,S097,Saugus,Walker's Brook,,,,,Y,,,,,,72.094200000000001,,"1","1",2012/06/12 15:34:07.000,CDM_INC\KEALEYDM,,"1",42.51400312,-71.10073058
2112,S013-c045,swCB-2112,,1953/07/01 00:00:00.000,TOWN,NGVD,700-L-305,Nichols Rd,EST,,CB,,,,,,,,,,,,,126.311538700000000,S013,Saugus,Walker's Brook,,,,,Y,,,,,,32.321300000000001,,"1","1",2012/06/13 16:25:48.000,CDM_INC\KEALEYDM,,"1",42.51822278,-71.11315355
2113,S013-c046,swCB-2113,,1953/07/01 00:00:00.000,TOWN,NGVD,700-L-305,Nichols Rd,EST,,CB,,,,,,,,,,,,,126.399581909999995,S013,Saugus,Walker's Brook,,,,,Y,,,,,,102.979900000000001,,"1","1",2012/06/13 16:25:48.000,CDM_INC\KEALEYDM,,"1",42.51818960,-71.11311575
2114,S098-c001,swCB-2114,,1979/12/24 00:00:00.000,NGVD,NGVD,900-L-413,Percy Ave,AER,,CB,93.459999999999994,,90.700000000000003,,93.459999999999994,,90.700000000000003,,,,,,92.950248720000005,S098,Saugus,Walker's Brook,,,,,Y,,,,,,145.667900000000003,,"1","1",2013/08/05 13:56:57.000,CDM_INC\KEALEYDM,,"1",42.51583092,-71.10395778
2115,S013-c074,swCB-2115,,1974/03/01 00:00:00.000,TOWN,NGVD,800-L-048,Woburn St,AER,,CB,237.110000000000014,232.560000000000002,232.460000000000008,,131.460000000000008,126.909999999999997,126.810000000000002,,,,,,130.299957280000001,S013,Saugus,Walker's Brook,,,,,Y,,,,,,253.041699999999992,,"1","1",2012/06/15 16:19:02.000,CDM_INC\KEALEYDM,,"1",42.52033363,-71.11475256
2116,S013-c052,swCB-2116,,1974/03/01 00:00:00.000,TOWN,NGVD,800-L-048,Woburn St,AER,,CB,238.939999999999998,231.539999999999992,231.539999999999992,,133.289999999999992,125.890000000000001,125.890000000000001,,,,,,131.192184450000013,S013,Saugus,Walker's Brook,,,,,Y,,,,,,253.072900000000004,,"1","1",2012/06/15 16:19:01.000,CDM_INC\KEALEYDM,,"1",42.52046272,-71.11416974
2117,A028-c058,swCB-2117,,1976/12/01 00:00:00.000,NGVD,NGVD,MasterPlan-13,Harriman Av,AER,,CB,140.719999999999999,,,,140.719999999999999,,,,,,,,140.494735719999994,A028,Aberjona,Main Stem,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/14 12:43:29.000,CDM_INC\KEALEYDM,,"1",42.52858611,-71.11155920
2118,A028-c060,swCB-2118,,,TOWN,NGVD,100-L-006,Harriman Av,AER,,CB,,,,,,,,,,,,,141.491699219999987,A028,Aberjona,Main Stem,,,,,Y,,,,,,168.025499999999994,,"1","1",2012/06/14 12:44:02.000,CDM_INC\KEALEYDM,,"1",42.52853042,-71.11138526
2119,S-c111,swCB-2119,,1987/09/01 00:00:00.000,NGVD,NGVD,900-L-472,Reading Municipal Office Complex,EST,,CB,137.469999999999999,,133.569999999999993,,137.469999999999999,,133.569999999999993,,,,,,137.325027470000009,,Saugus,Walker's Brook,,,,,Y,,,,,,28.008900000000001,,"1","1",2012/06/18 08:23:08.000,CDM_INC\KEALEYDM,,"1",42.52561509,-71.10312194
2120,S-c112,swCB-2120,,1987/09/01 00:00:00.000,NGVD,NGVD,900-L-472,Reading Municipal Office Complex,AER,,CB,130.090000000000003,127.510000000000005,126.310000000000002,,130.090000000000003,127.510000000000005,126.310000000000002,,,,,,128.158264159999987,,Saugus,Walker's Brook,,,,,Y,,,,,,351.812900000000013,,"1","1",2012/06/18 08:23:08.000,CDM_INC\KEALEYDM,,"1",42.52511200,-71.10297435
2121,S-c113,swCB-2121,,1987/09/01 00:00:00.000,NGVD,NGVD,900-L-472,Woburn St,AER,,CB,129.759999999999991,,126.459999999999994,,129.759999999999991,,126.459999999999994,,,,,,127.982872009999994,,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/18 08:23:07.000,CDM_INC\KEALEYDM,Connection to system is unknown,"1",42.52503257,-71.10305054
2122,S-c114,swCB-2122,,1987/09/01 00:00:00.000,NGVD,NGVD,900-L-472,Woburn St,EST,,CB,129.539999999999992,,126.269999999999996,,129.539999999999992,,126.269999999999996,,,,,,127.362754820000006,,Saugus,Walker's Brook,,,,,Y,,,,,,264.627000000000010,,"1","1",2012/06/18 08:23:07.000,CDM_INC\KEALEYDM,,"1",42.52495249,-71.10300331
2123,S-c115,swCB-2123,,1987/09/01 00:00:00.000,NGVD,NGVD,900-L-472,Reading Town Hall,EST,,CB,143.949999999999989,141.210000000000008,,,143.949999999999989,141.210000000000008,141.210000000000008,,,,,,143.981094359999986,,Saugus,Walker's Brook,,,,,Y,,,,,,202.909199999999998,,"1","1",2012/06/18 08:35:41.000,CDM_INC\KEALEYDM,Outflow not shown in plan,"1",42.52572018,-71.10378873
2124,S-c116,swCB-2124,,1987/09/01 00:00:00.000,NGVD,NGVD,900-L-472,Reading Town Hall,EST,,CB,143.990000000000009,,141.139999999999986,,143.990000000000009,,141.139999999999986,,,,,,143.919891360000008,,Saugus,Walker's Brook,,,,,Y,,,,,,202.909199999999998,,"1","1",2012/06/18 08:35:16.000,CDM_INC\KEALEYDM,,"1",42.52564941,-71.10382969
2125,S013-c094,swCB-2125,,2004/10/06 00:00:00.000,TOWN,NGVD,900-L-727,Woburn St,EST,,CB,242.389999999999986,,240.280000000000001,,136.740000000000009,,134.629999999999995,,,,,,134.067428589999992,S013,Saugus,Walker's Brook,,,,,Y,,,,,,230.314300000000003,,"1","1",2012/06/18 08:48:38.000,CDM_INC\KEALEYDM,,"1",42.52011433,-71.11603786
2126,S013-c108,swCB-2126,,2013/06/05 00:00:00.000,NGVD,NGVD,1000-I-082,Summer Ave,EST,,CB,,,,,,,,,,3.530000000000000,,134.835700000000003,134.996856689999987,S013,Saugus,Walker's Brook,,,,,Y,,,,,,311.555400000000020,,"1","1",2013/08/01 09:44:01.000,CDM_INC\KEALEYDM,,"1",42.52064501,-71.11639521
2127,S013-c107,swCB-2127,,2013/06/05 00:00:00.000,NGVD,NGVD,1000-I-082,Summer Ave,EST,,CB,,,,,,,,,,3.550000000000000,,134.659400000000005,134.979583740000010,S013,Saugus,Walker's Brook,,,,,Y,,,,,,174.542200000000008,,"1","1",2013/08/01 09:44:01.000,CDM_INC\KEALEYDM,,"1",42.52059278,-71.11635726
2128,S-c117,swCB-2128,,2012/09/28 00:00:00.000,TOWN,NGVD,100-L-012,Summer Ave,EST,,CB,235.830000000000013,230.680000000000007,230.680000000000007,231.580000000000013,130.180000000000007,125.030000000000001,125.030000000000001,125.930000000000007,,,,,129.336898800000000,,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/29 13:31:51.000,CDM_INC\KEALEYDM,,"1",42.51519659,-71.11146334
2129,S-c118,swCB-2129,,2012/09/28 00:00:00.000,TOWN,NGVD,100-L-012,Oak St,EST,,CB,229.580000000000013,225.759999999999991,225.650000000000006,225.800000000000011,123.930000000000007,120.109999999999999,120.000000000000000,120.150000000000006,,,,,122.731895449999996,,Saugus,Walker's Brook,,,,,Y,,,,,,134.973999999999990,,"1","1",2012/06/18 10:47:45.000,CDM_INC\KEALEYDM,,"1",42.51654178,-71.11338530
2130,A023-c047,swCB-2130,,1937/11/01 00:00:00.000,TOWN,NGVD,700-L-009,Bancroft Ave,AER,,CB,243.930000000000007,,240.729999999999990,,138.280000000000001,,135.080000000000013,,,,,,134.978805539999996,A023,Aberjona,Main Stem,,,,,Y,,,,,,61.819400000000002,,"1","1",2012/07/23 20:53:33.000,CDM_INC\KEALEYDM,,"1",42.53095531,-71.10931255
2131,A023-c046,swCB-2131,,1937/11/01 00:00:00.000,TOWN,NGVD,700-L-009,Bancroft Ave,AER,,CB,243.889999999999986,,240.969999999999999,,138.240000000000009,,135.319999999999993,,,,,,137.528320309999998,A023,Aberjona,Main Stem,,,,,Y,,,,,,228.323000000000008,,"1","1",2012/07/23 20:53:33.000,CDM_INC\KEALEYDM,,"1",42.53092197,-71.10938354
2132,S-c119,swCB-2132,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,AER,,CB,229.349999999999994,,225.599999999999994,,123.700000000000003,,119.950000000000003,,,,,,122.123252870000002,,Saugus,Walker's Brook,,,,,Y,,,,,,14.138199999999999,,"1","1",2012/06/18 11:58:19.000,CDM_INC\KEALEYDM,,"1",42.52397580,-71.10296557
2133,S-c120,swCB-2133,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,EST,,CB,227.900000000000006,224.400000000000006,224.400000000000006,,122.250000000000000,118.750000000000000,118.750000000000000,,,,,,118.971527100000003,,Saugus,Walker's Brook,,,,,Y,,,,,,17.827700000000000,,"1","1",2012/06/18 11:58:18.000,CDM_INC\KEALEYDM,,"1",42.52363236,-71.10308482
2134,S-c121,swCB-2134,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,EST,,CB,,,,,,,,,,,,,118.397872919999998,,Saugus,Walker's Brook,,,,,Y,,,,,,284.977399999999989,,"1","1",2012/06/18 11:58:19.000,CDM_INC\KEALEYDM,,"1",42.52359662,-71.10311942
2135,S-c122,swCB-2135,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,EST,,CB,,,,,,,,,,,,,121.378150939999998,,Saugus,Walker's Brook,,,,,Y,,,,,,295.946900000000028,,"1","1",2012/06/18 11:58:17.000,CDM_INC\KEALEYDM,,"1",42.52350681,-71.10326678
2136,S-c123,swCB-2136,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,EST,,CB,212.349999999999994,209.280000000000001,209.280000000000001,,106.700000000000003,103.629999999999995,103.629999999999995,,,,,,101.165214539999994,,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/18 11:58:16.000,CDM_INC\KEALEYDM,,"1",42.52265361,-71.10318621
2137,S-c124,swCB-2137,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,EST,,CB,,,,,,,,,,,,,102.431167599999995,,Saugus,Walker's Brook,,,,,Y,,,,,,68.560900000000004,,"1","1",2012/06/18 11:58:16.000,CDM_INC\KEALEYDM,,"1",42.52270564,-71.10300462
2138,S-c125,swCB-2138,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,EST,,CB,,,,,,,,,,,,,98.055885309999994,,Saugus,Walker's Brook,,,,,Y,,,,,,83.190600000000003,,"1","1",2012/06/18 11:58:15.000,CDM_INC\KEALEYDM,,"1",42.52204926,-71.10305548
2139,S-c126,swCB-2139,,1930/04/01 00:00:00.000,TOWN,NGVD,100-L-021,Main St,EST,,CB,205.740000000000009,202.490000000000009,202.490000000000009,,100.090000000000003,96.840000000000003,96.840000000000003,,,,,,98.074844360000000,,Saugus,Walker's Brook,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/06/18 11:58:15.000,CDM_INC\KEALEYDM,,"1",42.52203443,-71.10323018
2140,A019-c007,swCB-2140,,1937/03/01 00:00:00.000,TOWN,NGVD,100-L-029,Longwood Rd,EST,,CB,,,,,,,,,,,,,102.181365970000002,A019,Aberjona,Main Stem,,,,,Y,,,,,,255.324500000000000,,"1","1",2012/06/18 13:58:02.000,CDM_INC\KEALEYDM,,"1",42.52563892,-71.12645838
2141,A019-c008,swCB-2141,,1937/03/01 00:00:00.000,TOWN,NGVD,100-L-029,Longwood Rd,EST,,CB,,,,,,,,,,,,,102.183006289999994,A019,Aberjona,Main Stem,,,,,Y,,,,,,141.131400000000014,,"1","1",2012/06/18 13:58:02.000,CDM_INC\KEALEYDM,,"1",42.52561693,-71.12637823
2142,A019-c003,swCB-2142,,1937/03/01 00:00:00.000,TOWN,NGVD,100-L-029,Longwood Rd,EST,,CB,,,,,,,,,,,,,93.255836489999993,A019,Aberjona,Main Stem,,,,,Y,,,,,,240.437500000000000,,"1","1",2014/01/10 11:42:37.000,CDM_INC\KEALEYDM,,"1",42.52674676,-71.12585724
2143,A019-c004,swCB-2143,,1937/03/01 00:00:00.000,TOWN,NGVD,100-L-029,Longwood Rd,EST,,CB,,,,,,,,,,,,,92.863189700000007,A019,Aberjona,Main Stem,,,,,Y,,,,,,162.656700000000001,,"1","1",2014/01/10 11:42:42.000,CDM_INC\KEALEYDM,,"1",42.52672063,-71.12580554
2144,A028-c052,swCB-2144,,1952/09/01 00:00:00.000,TOWN,NGVD,100-L-039,Puritan Rd,EST,,CB,217.439999999999998,214.300000000000011,214.300000000000011,,111.790000000000006,108.650000000000006,108.650000000000006,,,,,,111.636665339999993,A028,Aberjona,Main Stem,,,,,Y,,,,,,0.000000000000000,,"1","1",2012/07/23 12:26:51.000,CDM_INC\KEALEYDM,,"1",42.53098507,-71.11350528
2145,A073-c001,swCB-2145,,2013/04/24 00:00:00.000,NGVD,NGVD,1000-I-092,South St,SCL,,CB,,,,,,,,,7.800000000000000,7.920000000000000,100.843599999999995,100.723600000000005,107.650245670000004,A073,Aberjona,Richardson's Pond,,,,,Y,,,,,,141.221200000000010,,"1","1",2014/01/12 16:20:54.000,CDM_INC\KEALEYDM,,"1",42.50515249,-71.11530537
2146,S085-c047,swCB-2146,,1954/01/01 00:00:00.000,TOWN,NGVD,100-L-052,Forest Glen Cemetery Rd,AER,,CB,,,,,,,,,,,,,116.828590390000002,S085,Saugus,Walker's Brook,,,,,Y,,,,,,15.921400000000000,,"1","1",2012/06/20 12:01:11.000,CDM_INC\KEALEYDM,,"1",42.54001187,-71.10172973
2147,S085-c046,swCB-2147,,1954/01/01 00:00:00.000,TOWN,NGVD,100-L-052,Forest Glen Cemetery Rd,AER,,CB,,,,,,,,,,,,,115.128341669999998,S085,Saugus,Walker's Brook,,,,,Y,,,,,,76.266900000000007,,"1","1",2012/06/20 12:01:11.000,CDM_INC\KEALEYDM,,"1",42.53992319,-71.10179481
2148,S085-c048,swCB-2148,,1954/01/01 00:00:00.000,TOWN,NGVD,100-L-052,Pearl St,AER,,CB,223.000000000000000,,219.150000000000006,,117.349999999999994,,113.500000000000000,,,,,,117.199333190000004,S085,Saugus,Walker's Brook,,,,,Y,,,,,,20.530100000000001,,"1","1",2012/07/29 17:17:49.000,CDM_INC\KEALEYDM,,"1",42.54025538,-71.10118344
2149,A030-c002,swCB-2149,,1954/01/01 00:00:00.000,TOWN,NGVD,100-L-053,Forest St,AER,,CB,,,,,,,,,,,,,110.796585080000000,A030,Aberjona,Main Stem,,,,,Y,,,,,,5.088100000000000,,"1","1",2012/06/20 12:35:52.000,CDM_INC\KEALEYDM,,"1",42.54063940,-71.10972954
2150,A030-c001,swCB-2150,,1954/01/01 00:00:00.000,TOWN,NGVD,100-L-053,Forest St,AER,,CB,,,,,,,,,,,,,110.825729370000005,A030,Aberjona,Main Stem,,,,,Y,,,,,,74.620400000000004,,"1","1",2012/06/20 12:35:54.000,CDM_INC\KEALEYDM,,"1",42.54057854,-71.10973725
2151,I100-c004,swCB-2151,,1959/07/01 00:00:00.000,TOWN,NGVD,100-L-059,Haverhill St,AER,,CB,,,,,,,,,,,,,79.204071040000002,I100,Ipswich,Cedar Swamp,,,,,Y,,,,,,267.480399999999975,,"1","1",2012/06/20 15:50:02.000,CDM_INC\KEALEYDM,,"1",42.55647493,-71.09509255
2152,I100-c003,swCB-2152,,1959/07/01 00:00:00.000,TOWN,NGVD,100-L-059,Haverhill St,EST,,CB,,,,,,,,,,,,,79.082908630000006,I100,Ipswich,Cedar Swamp,,,,,Y,,,,,,172.185599999999994,,"1","1",2012/06/20 15:51:07.000,CDM_INC\KEALEYDM,,"1",42.55644505,-71.09498469
2153,I019-c012,swCB-2153,,1959/11/01 00:00:00.000,TOWN,NGVD,100-L-064,Franklin St,EST,,CB,,,,,,,,,,,,,116.395637510000000,I019,Ipswich,Reading Town Forest,,,,,Y,,,,,,40.485500000000002,,"1","1",2012/06/21 13:18:08.000,CDM_INC\KEALEYDM,,"1",42.54497455,-71.12036995
2154,S085-c007,swCB-2154,,1957/07/01 00:00:00.000,TOWN,NGVD,100-L-069,Pearl St,SCL,,CB,,,,,,,,,,,,,95.250099180000007,S085,Saugus,Walker's Brook,,,,,Y,,,,,,217.595200000000006,,"1","1",2012/06/21 14:47:14.000,CDM_INC\KEALEYDM,,"1",42.53769577,-71.10038559
2155,S084-c002,swCB-2155,,1957/07/01 00:00:00.000,TOWN,NGVD,100-L-069,Pearl St,EST,,CB,,196.979999999999990,196.979999999999990,,,91.329999999999998,91.329999999999998,,,,,,95.904296880000004,S084,Saugus,Walker's Brook,,,,,Y,,,,,,249.681900000000013,,"1","1",2012/06/21 14:59:33.000,CDM_INC\KEALEYDM,,"1",42.53704788,-71.10013295
2156,S085-c003,swCB-2156,,1957/07/01 00:00:00.000,TOWN,NGVD,100-L-069,Pearl St,AER,,CB,,,,,,,,,,,,,96.029975890000003,S085,Saugus,Walker's Brook,,,,,Y,,,,,,169.695200000000000,,"1","1",2012/06/21 15:00:01.000,CDM_INC\KEALEYDM,,"1",42.53801486,-71.10042168
2157,S042-c013,swCB-2157,,1962/11/01 00:00:00.000,TOWN,NGVD,100-L-086,Bay State Rd,AER,,CB,,,,,,,,,,,,,86.623985289999993,S042,Saugus,Walker's Brook,,,,,Y,,,,,,3.742200000000000,,"1","1",2012/06/21 15:42:35.000,CDM_INC\KEALEYDM,,"1",42.52635396,-71.08583553
2158,S042-c008,swCB-2158,,1962/11/01 00:00:00.000,TOWN,NGVD,100-L-086,Bay State Rd,AER,,CB,,,,,,,,,,,,,84.305541989999995,S042,Saugus,Walker's Brook,,,,,Y,,,,,,336.702999999999975,,"1","1",2012/06/21 15:42:33.000,CDM_INC\KEALEYDM,,"1",42.52630702,-71.08392609
2159,S063-c001,swCB-2159,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-097,Brook St,AER,,CB,,,188.849999999999994,,,,83.200000000000003,,,,,,84.135795590000001,S063,Saugus,Walker's Brook,,,,,Y,,,,,,145.230700000000013,,"1","1",2012/06/21 16:58:52.000,CDM_INC\KEALEYDM,,"1",42.51123903,-71.09687109
2160,S063-c006,swCB-2160,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-097,Summer Ave,AER,,CB,,,,,,,,,,,,,87.402534480000000,S063,Saugus,Walker's Brook,,,,,Y,,,,,,306.758300000000020,,"1","1",2012/06/21 16:57:40.000,CDM_INC\KEALEYDM,,"1",42.51028536,-71.09762398
2161,S063-c007,swCB-2161,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-097,Summer Ave,EST,,CB,,,,,,,,,,,,,86.800689700000007,S063,Saugus,Walker's Brook,,,,,Y,,,,,,254.032299999999992,,"1","1",2012/06/21 16:57:55.000,CDM_INC\KEALEYDM,,"1",42.51022325,-71.09765236
2162,I024-c004,swCB-2162,,1991/08/15 00:00:00.000,TOWN,NGVD,300-L-709,Franklin St,EST,,CB,204.930000000000007,212.530000000000001,,,99.280000000000001,106.879999999999995,,,,,,,110.612892149999993,I024,Ipswich,Reading Town Forest,,,,,Y,,,,,,159.812600000000003,,"1","1",2012/07/22 13:12:21.000,CDM_INC\KEALEYDM,,"1",42.55364389,-71.10975840
2163,A005-c004,swCB-2163,,1957/04/08 00:00:00.000,TOWN,NGVD,100-L-084,Intervale Terrace,SCL,,CB,,,,,,,,,,,,,87.295310970000003,A005,Aberjona,Main Stem,,,,,Y,,,,,,2.092700000000000,,"1","1",2012/06/21 20:01:15.000,CDM_INC\KEALEYDM,,"1",42.53166568,-71.11838117
2164,A005-c002,swCB-2164,,1957/04/08 00:00:00.000,TOWN,NGVD,100-L-084,Lowell St,EST,,DCB,,,,,,,,,,,,,87.429763789999996,A005,Aberjona,Main Stem,,,,,Y,,,,,,177.968299999999999,,"1","1",2014/08/19 14:40:28.000,CDM_INC\rathburned,,"1",42.53154274,-71.11835878
2165,A005-c001,swCB-2165,,1957/04/08 00:00:00.000,TOWN,NGVD,100-L-084,Lowell St,EST,,DCB,,,,,,,,,,,,,87.429763789999996,A005,Aberjona,Main Stem,,,,,Y,,,,,,358.347100000000012,,"1","1",2012/06/21 20:01:14.000,CDM_INC\EDMONDSP,,"1",42.53155646,-71.11838518
2166,A005-c003,swCB-2166,,1957/04/08 00:00:00.000,TOWN,NGVD,100-L-084,Lowell St,AER,,CB,,,,,,,,,,,,,87.571121219999995,A005,Aberjona,Main Stem,,,,,Y,,,,,,38.850299999999997,,"1","1",2012/06/21 20:00:59.000,CDM_INC\KEALEYDM,,"1",42.53161072,-71.11829681
2167,I066-c006,swCB-2167,,1972/03/01 00:00:00.000,TOWN,NGVD,100-L-107,Pearl St,EST,,CB,,,,,,,,,,,,,85.936180109999995,I066,Ipswich,Bear Meadow,,,,,Y,,,,,,72.911900000000003,,"1","1",2012/06/22 09:45:47.000,CDM_INC\KEALEYDM,Could not be located in field,"1",42.55628191,-71.10269483
2168,I066-c007,swCB-2168,,1972/03/01 00:00:00.000,TOWN,NGVD,100-L-107,Pearl St,EST,,CB,,,,,,,,,,,,,86.080024719999997,I066,Ipswich,Bear Meadow,,,,,Y,,,,,,268.009999999999991,,"1","1",2012/06/22 09:45:47.000,CDM_INC\KEALEYDM,Could not be located in field,"1",42.55627356,-71.10277744
2169,A091-c004,swCB-2169,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-096,South St,AER,,CB,,226.810000000000002,226.810000000000002,,,121.159999999999997,121.159999999999997,,,,,,122.745544429999995,A091,Aberjona,Richardson's Pond,,,,,Y,,,,,,128.143900000000002,,"1","1",2012/06/22 10:04:25.000,CDM_INC\KEALEYDM,,"1",42.50530811,-71.11329745
2170,S063-c009,swCB-2170,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-098,Summer Ave,AER,,CB,,,,,,,,,,,,,86.410270690000004,S063,Saugus,Walker's Brook,,,,,Y,,,,,,109.417299999999997,,"1","1",2012/06/22 10:16:23.000,CDM_INC\KEALEYDM,,"1",42.51007234,-71.09705019
2171,S063-c008,swCB-2171,,1963/11/01 00:00:00.000,TOWN,NGVD,100-L-098,Summer Ave,AER,,CB,,,,,,,,,,,,,86.694732669999993,S063,Saugus,Walker's Brook,,,,,Y,,,,,,189.418000000000006,,"1","1",2012/06/22 10:16:22.000,CDM_INC\KEALEYDM,,"1",42.51004599,-71.09715358
