p_id,p_facility,p_inlettyp,p_in_typ_o,p_locdesc,p_ownedby,p_legacy_i,p_cvtype,p_cv_typ_o,p_cvshape,p_cv_shp_o,p_cvmateri,p_cv_mat_o,p_cvsize,p_oilhood,p_framemat,p_frm_mat_,p_chimney,p_chimydia,p_chimymat,p_chm_mat_,p_conetype,p_con_typ_,p_conemate,p_con_mat_,p_wallmat,p_wal_mat_,p_bench,p_benchmat,p_ben_mat_,p_channel,p_chanmate,p_chn_mat_,p_chanexpo,p_rimelev,p_inv_dept,p_invertel,p_sump_dep,p_fin_dept,p_installd,p_maintby,p_lastupda,p_lastedit,p_plans,p_comments,p_elevatio,p_map_date,p_mapped_b,p_map_by_o,p_map_meth,p_map_met_,p_map_stat,p_rotation,p_conditio,p_flow,p_activefl,p_enabled,p_operable,p_keyjncti,p_anclryro,p_division,p_asset,p_st_cntr_,Longitude,Latitude
63493,CB-1783,Catchbasin,,17 ELM ST,City,dCB_1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,3,103.2,2,5,1/1/70,City,3/8/22,MSB,,,106.1999969,1/1/70,,,Aerial Photo,,,-228.6436166,,,,,,,,HIGHWAY,Stormwater,5712,-71.15991141,42.5024818
63431,CB-1719,Catchbasin,,44 ELM ST,City,dCB_1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7,3,113.7,2,5,1/1/70,City,3/8/22,MSB,,,116.6999969,1/1/70,,,Aerial Photo,,,-232.4379288,,,,,,,,HIGHWAY,Stormwater,4909,-71.16183587,42.50396341
63554,CB-1843,Catchbasin,,91 FOREST PK RD,City,dCB_1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,3,97.2,0,3,1/1/70,City,3/8/22,MSB,,,100.1999969,1/1/70,,,Aerial Photo,,,47.38126345,,,,,,,,HIGHWAY,Stormwater,5108,-71.14820904,42.50275984
63407,CB-1695,Catchbasin,,15 FLETCHER RD,City,dCB_1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,4,104.2,2,6,1/1/70,City,3/8/22,MSB,,,108.1999969,1/1/70,,,Aerial Photo,,,69.97850343,,,,,,,,HIGHWAY,Stormwater,6125,-71.15638654,42.50683816
63780,CB-2070,Catchbasin,,3 THOMAS ST,City,dCB_1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,,,,,1/1/70,City,3/8/22,MSB,,,108.6999969,1/1/70,,,Aerial Photo,,,4.032233037,,,,,,,,HIGHWAY,Stormwater,5544,-71.14752357,42.49985607
63954,CB-2247,Catchbasin,,5 FAIRVIEW TERR,City,dCB_2455,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,4,122,3,7,1/1/70,City,3/8/22,MSB,,,126,1/1/70,,,Aerial Photo,,,61.3207316,,,,,,,,HIGHWAY,Stormwater,4746,-71.14743363,42.49376651
63705,CB-1995,Catchbasin,,25 RUMFORD PK AVE,City,dCB_2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,4,80.5,1,5,1/1/70,City,3/8/22,MSB,,,84.5,1/1/70,,,Aerial Photo,,,23.01216453,,,,,,,,HIGHWAY,Stormwater,6039,-71.14439737,42.50036031
63957,CB-2250,Catchbasin,,69 MISHAWUM RD,City,dCB_2458,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.4,4,138.4,1,5,1/1/70,City,3/8/22,MSB,,,142.3999939,1/1/70,,,Aerial Photo,,,-110.8995294,,,,,,,,HIGHWAY,Stormwater,5609,-71.14933608,42.49370133
63824,CB-2115,Catchbasin,,82 OLYMPIA AVE,City,dCB_2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,4,55.9,2,6,1/1/70,City,3/8/22,MSB,,,59.90000152,1/1/70,,,Aerial Photo,,,-11.07471465,,,,,,,,HIGHWAY,Stormwater,4602,-71.14025603,42.49979236
63936,CB-2228,Catchbasin,,None,City,dCB_2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,4,60.4,2,6,1/1/70,City,3/8/22,MSB,,,64.40000152,1/1/70,,,Aerial Photo,,,-165.5510762,,,,,,,,HIGHWAY,Stormwater,4579,-71.13365964,42.49891116
63717,CB-2007,Catchbasin,,None,City,dCB_2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,4,50.2,2,6,1/1/70,City,3/8/22,MSB,,,54.20000076,1/1/70,,,Aerial Photo,,,-17.53382614,,,,,,,,HIGHWAY,Stormwater,6249,-71.13924891,42.49970793
63930,CB-2222,Catchbasin,,None,City,dCB_2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9,4,73.9,2,6,1/1/70,City,3/8/22,MSB,,,77.90000152,1/1/70,,,Aerial Photo,,,-243.4341058,,,,,,,,HIGHWAY,Stormwater,5330,-71.14119729,42.49888881
64007,CB-2303,Catchbasin,,None,City,dCB_2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7,,,,,1/1/70,City,3/8/22,MSB,,,80.69999694,1/1/70,,,Aerial Photo,,,-238.7668444,,,,,,,,HIGHWAY,Stormwater,5689,-71.13382658,42.52641901
64243,CB-2541,Catchbasin,,None,City,dCB_2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,,,,,1/1/70,City,3/8/22,MSB,,,74.80000305,1/1/70,,,Aerial Photo,,,65.92372178,,,,,,,,HIGHWAY,Stormwater,5955,-71.13780076,42.52217642
64396,CB-2698,Catchbasin,,None,City,dCB_2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,,,,1/1/70,City,3/8/22,MSB,,,82.59999847,1/1/70,,,Aerial Photo,,,-38.47702564,,,,,,,,HIGHWAY,Stormwater,5689,-71.13320294,42.52433385
67787,CB-5953,Catchbasin,,4 BROOK RD,City,dCB_6076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-245.2180767,,,,,,,,HIGHWAY,Stormwater,5162,-71.1850763,42.46437318
64333,CB-2632,Catchbasin,,None,City,dCB_2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4,59,2,6,1/1/70,City,3/8/22,MSB,,,63,1/1/70,,,Aerial Photo,,,-65.84810293,,,,,,,,HIGHWAY,Stormwater,5565,-71.14490869,42.51455499
64212,CB-2510,Catchbasin,,217-219 NEW BOSTON ST,City,dCB_2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,4,60.2,2,6,1/1/70,City,3/8/22,MSB,,,64.19999694,1/1/70,,,Aerial Photo,,,87.43284972,,,,,,,,HIGHWAY,Stormwater,5577,-71.14534021,42.51668268
64209,CB-2507,Catchbasin,,None,City,dCB_2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,2,63.3,2,4,1/1/70,City,3/8/22,MSB,,,65.30000305,1/1/70,,,Aerial Photo,,,-259.3576903,,,,,,,,HIGHWAY,Stormwater,5577,-71.14549059,42.51730364
67280,CB-5691,Catchbasin,,21 BERNARD RD,City,dCB_5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5,,,,,1/1/70,City,3/8/22,MSB,,,148.5,1/1/70,,,Aerial Photo,,,-1.387830844,,,,,,,,HIGHWAY,Stormwater,5398,-71.17705318,42.46103855
67337,CB-5723,Catchbasin,,22 SAMOSET RD,City,dCB_5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.6,0,,0,0,1/1/70,City,3/8/22,MSB,,Tagged,149.6000061,1/1/70,,,Aerial Photo,,,-44.20897351,,,,,,,,HIGHWAY,Stormwater,5320,-71.19283059,42.45894774
67431,CB-5833,Catchbasin,,21 GRACE RD,City,dCB_5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.8,3,251.8,1,4,1/1/70,City,3/8/22,MSB,,,254.8000031,1/1/70,,,Aerial Photo,,,21.7410479,,,,,,,,HIGHWAY,Stormwater,6709,-71.18043044,42.45704251
67460,CB-5854,Catchbasin,,8 SENATOR RD,City,dCB_5977,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.6,0,,0,0,1/1/70,City,3/8/22,MSB,,,158.6000061,1/1/70,,,Aerial Photo,,,75.77564663,,,,,,,,HIGHWAY,Stormwater,5537,-71.19418953,42.45446175
67494,CB-250,Catchbasin,,2-4 BORSELLI DR,City,dCB_239,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1,,,,,1/1/70,City,3/8/22,MSB,,,107.0999985,1/1/70,,,Aerial Photo,,,-28.22221804,,,,,,,,HIGHWAY,Stormwater,6028,-71.15535014,42.48635123
67535,CB-1159,Catchbasin,,4 LEDGEWOOD RD,City,dCB_1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4,,,,,1/1/70,City,3/8/22,MSB,,,117.4000015,1/1/70,,,Aerial Photo,,,-83.37771152,,,,,,,,HIGHWAY,Stormwater,5119,-71.16832096,42.46279474
67645,CB-5160,Catchbasin,,31 INDEPENDENCE DR,City,dCB_5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.6,,,,,1/1/70,City,3/8/22,MSB,,,217.6000061,1/1/70,,,Aerial Photo,,,-148.2129178,,,,,,,,HIGHWAY,Stormwater,5991,-71.18777773,42.47126561
67436,CB-5838,Catchbasin,,10 RIDGEWOOD LN,City,dCB_5961,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.4,3,226.4,3,6,1/1/70,City,3/8/22,MSB,,,229.3999939,1/1/70,,,Aerial Photo,,,-156.2011807,,,,,,,,HIGHWAY,Stormwater,5972,-71.1740839,42.4564442
67783,CB-5920,Catchbasin,,18 CARSON RD,City,dCB_6043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,50.71361706,,,,,,,,HIGHWAY,Stormwater,6399,-71.19341367,42.45631122
67269,CB-5680,Catchbasin,,5 NEW VILLAGE RD,City,dCB_5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,1,102,2,3,1/1/70,City,3/8/22,MSB,,,103,1/1/70,,,Aerial Photo,,,-125.9834554,,,,,,,,HIGHWAY,Stormwater,5195,-71.1740994,42.46133434
67426,CB-5828,Catchbasin,,9 MINCHIN DR,City,dCB_5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.5,3,199.5,1,4,1/1/70,City,3/8/22,MSB,,,202.5,1/1/70,,,Aerial Photo,,,90,,,,,,,,HIGHWAY,Stormwater,6272,-71.18283733,42.4554258
67613,CB-4926,Catchbasin,,5 BRUCE RD,City,dCB_5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,3,84.9,2,5,1/1/70,City,3/8/22,MSB,,,87.90000152,1/1/70,,,Aerial Photo,,,-247.9777621,,,,,,,,HIGHWAY,Stormwater,5832,-71.17542736,42.48209065
67391,CB-5806,Catchbasin,,2 STRAWBERRY LN,City,dCB_5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7,3,176.7,1,4,1/1/70,City,3/8/22,MSB,,,179.6999969,1/1/70,,,Aerial Photo,,,-64.86556296,,,,,,,,HIGHWAY,Stormwater,5402,-71.18832129,42.45666788
67526,CB-1097,Catchbasin,,None,City,dCB_1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,3,45.7,3,6,1/1/70,City,3/8/22,MSB,,,48.70000076,1/1/70,,,Aerial Photo,,,-246.0365946,,,,,,,,HIGHWAY,Stormwater,5276,-71.15384033,42.47031119
67553,CB-3501,Catchbasin,,53 HINSTON RD,City,dCB_3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9,3,89.9,1,4,1/1/70,City,3/8/22,MSB,,,92.90000152,1/1/70,,,Aerial Photo,,,-63.40478157,,,,,,,,HIGHWAY,Stormwater,4903,-71.13904898,42.49354099
67342,CB-5722,Catchbasin,,11 MANOMET RD,City,dCB_5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.6,5,174.6,0,5,1/1/70,City,3/8/22,MSB,,Tagged,179.6000061,1/1/70,,,Aerial Photo,,,19.67406215,,,,,,,,HIGHWAY,Stormwater,5287,-71.19740603,42.45920994
67455,CB-5863,Catchbasin,,13 ROBINSON RD,City,dCB_5986,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9,2,169.9,1,3,1/1/70,City,3/8/22,MSB,,,171.8999939,1/1/70,,,Aerial Photo,,,68.95052024,,,,,,,,HIGHWAY,Stormwater,6603,-71.19189153,42.45455128
67741,CB-5865,Catchbasin,,14 EXETER DR,City,dCB_5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,4,178,1,5,1/1/70,City,3/8/22,MSB,,,182,1/1/70,,,Aerial Photo,,,-71.21150206,,,,,,,,HIGHWAY,Stormwater,5318,-71.18836425,42.4547434
67750,CB-5908,Catchbasin,,11 GETTYSBURG ST,City,dCB_6031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,1,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-233.7423012,,,,,,,,HIGHWAY,Stormwater,6363,-71.19737306,42.46834191
67683,CB-5254,Catchbasin,,38 INDEPENDENCE DR,City,dCB_5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.3,4,208.3,1,5,1/1/70,City,3/8/22,MSB,,,212.3000031,1/1/70,,,Aerial Photo,,,30.8014061,,,,,,,,HIGHWAY,Stormwater,5991,-71.18760028,42.47043501
67801,CB-5970,Catchbasin,,None,City,dCB_6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,48.94834411,,,,,,,,HIGHWAY,Stormwater,5908,-71.14686681,42.48783866
67948,CB-6121,Catchbasin,,30 ALFRED ST,City,dCB_6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-165.1992849,,,,,,,,HIGHWAY,Stormwater,6362,-71.15291533,42.50173057
68232,CB-6461,Catchbasin,,2 PINE GROVE AVE,City,dCB_6955,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,2,,1,3,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-203.8457965,,,,,,,,HIGHWAY,Stormwater,4601,-71.1435973,42.49967614
67967,CB-6140,Catchbasin,,2 INDUSTRIAL PKWY,City,dCB_6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,55.29729768,,,,,,,,HIGHWAY,Stormwater,5114,-71.1403272,42.50409865
67986,CB-6159,Catchbasin,,None,City,dCB_6286,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-117.5835105,,,,,,,,HIGHWAY,Stormwater,5789,-71.14112983,42.50784835
68002,CB-6175,Catchbasin,,1 COMMERCE WAY,City,dCB_6303,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-77.51215871,,,,,,,,HIGHWAY,Stormwater,5855,-71.13062044,42.50461118
68024,CB-6197,Catchbasin,,None,City,dCB_6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-95.19500244,,,,,,,,HIGHWAY,Stormwater,6062,-71.1579827,42.50055867
68091,CB-6266,Catchbasin,,217 RUSSELL ST,City,dCB_6977,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-240.180076,,,,,,,,HIGHWAY,Stormwater,4708,-71.18621451,42.4646853
68168,CB-6387,Catchbasin,,1 VERNON ST,City,dCB_6914,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-72.55257462,,,,,,,,HIGHWAY,Stormwater,5798,-71.13899237,42.48172946
68178,CB-6398,Catchbasin,,None,City,dCB_6925,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,FULL OF DEBRIS - POSSIBLE DRYWELL,,1/1/70,,,,,,-234.891156,,,,,,,,HIGHWAY,Stormwater,4803,-71.13040387,42.48635899
68214,CB-6440,Catchbasin,,4 PIGEON RD,City,dCB_4668,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,4,60.7,1,5,1/1/70,City,3/8/22,MSB,,"under water, no inverts taken",64.69999694,1/1/70,,,Aerial Photo,,,80.62779018,,,,,,,,HIGHWAY,Stormwater,5890,-71.13340273,42.47662119
68263,CB-6496,Catchbasin,,None,City,dCB_7016,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,,,,,,,,,HIGHWAY,Stormwater,,-71.14445211,42.49278206
68296,CB-6552,Catchbasin,,None,City,dCB_4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6,,,,,12/7/07,City,3/8/22,MSB,,,123.6,1/1/70,,,Aerial Photo,,,,,,,,,,,HIGHWAY,Stormwater,,-71.14447685,42.48357061
68498,CB-6798,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/24/17,City,,,,,,,,,,,,,HIGHWAY,Stormwater,,-71.12873414,42.50925142
68321,CB-6578,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,121.6,,,,,12/7/07,City,3/8/22,MSB,,,121.6,1/1/70,,,,,,,,,,,,,,HIGHWAY,Stormwater,,-71.14672977,42.48304972
68097,CB-6275,Catchbasin,,8 WALTHAM ST,City,dCB_6408,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,3,,1,4,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-77.8630723,,,,,,,,HIGHWAY,Stormwater,5561,-71.17913809,42.46067268
67814,CB-5983,Catchbasin,,5 PERRY ST,City,dCB_6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4,4,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,56.01302511,,,,,,,,HIGHWAY,Stormwater,5141,-71.12449574,42.48522098
68070,CB-6243,Catchbasin,,20 HENRY AVE,City,dCB_6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,2,4,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,Other,,,-3.985986103,,,,,,,,HIGHWAY,Stormwater,6687,-71.13207621,42.4816341
68076,CB-6249,Catchbasin,,197 MONTVALE AVE,City,dCB_6380,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,2,5,1/1/70,City,3/8/22,MSB,,Tagged,,1/1/70,,,Other,,,-89.24758572,,,,,,,,HIGHWAY,Stormwater,4930,-71.13313063,42.48092012
68323,CB-6580,Catchbasin,,None,City,dCB_4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3,,,,,12/7/07,City,3/8/22,MSB,,,123.3,1/1/70,,,Aerial Photo,,,,,,,,,,,HIGHWAY,Stormwater,,-71.14509334,42.48301184
68324,CB-6581,Catchbasin,,None,City,dCB_4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,,,,,12/7/07,City,3/8/22,MSB,,,118.5,1/1/70,,,Aerial Photo,,,,,,,,,,,HIGHWAY,Stormwater,,-71.14460524,42.48277827
68328,CB-6585,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,124.5,,,,,12/7/07,City,3/8/22,MSB,,,124.5,1/1/70,,,,,,,,,,,,,,HIGHWAY,Stormwater,,-71.14276357,42.48264953
68463,CB-6763,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/17/17,City,,Plan,,,-246.3912761,,,,,,,,HIGHWAY,Stormwater,5720,-71.13207247,42.52315761
68466,CB-6766,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/17/17,City,,Plan,,,,,,,,,,,HIGHWAY,Stormwater,,-71.13191397,42.52171378
68472,CB-6772,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/17/17,City,,Plan,,,,,,,,,,,HIGHWAY,Stormwater,,-71.13403973,42.52359194
68479,CB-6779,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/18/17,City,,Plan,,,,,,,,,,,HIGHWAY,Stormwater,,-71.13365552,42.52395566
68480,CB-6780,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/18/17,City,,Plan,,,-34.0690431,,,,,,,,HIGHWAY,Stormwater,5689,-71.13331753,42.52402868
68483,CB-6783,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/24/17,City,,Plan,,,62.32879417,,,,,,,,HIGHWAY,Stormwater,5652,-71.12980664,42.47374762
68488,CB-6788,Catchbasin,,31 DRAPER ST,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/24/17,City,,Plan,,,,,,,,,,,HIGHWAY,Stormwater,,-71.12964761,42.4724245
68530,CB-6831,Catchbasin,,271 MISHAWUM RD,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,2/22/17,City,,,,,,,,,,,,,HIGHWAY,Stormwater,,-71.13941402,42.5023458
68537,CB-6838,Catchbasin,,None,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,2/22/17,City,,,,,26.28162678,,,,,,,,HIGHWAY,Stormwater,4894,-71.13861193,42.50318295
67114,CB-5563,Catchbasin,,165 BURLINGTON ST,City,dCB_7004,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,3,,2,5,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-241.6834252,,,,,,,,HIGHWAY,Stormwater,4892,-71.17343877,42.48369435
66092,CB-4438,Catchbasin,,126 MONTVALE AVE,City,dCB_4547,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.6,3,141.6,2,5,1/1/70,City,3/8/22,MSB,,,144.6000061,7/31/17,,,Aerial Photo,,,-117.8582345,,,,,,,,HIGHWAY,Stormwater,6520,-71.14066328,42.48225298
65597,CB-3912,Catchbasin,,29 BOW ST,City,dCB_3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.8,3,144.8,2,5,1/1/70,City,3/8/22,MSB,,,147.8000031,1/1/70,,,Aerial Photo,,,-257.281588,,,,,,,,HIGHWAY,Stormwater,6519,-71.14050309,42.48417566
62284,CB-536,Catchbasin,,17 CAMPBELL ST,City,dCB_507,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,4,99.3,2,6,1/1/70,City,3/8/22,MSB,,,103.3000031,1/1/70,,,Aerial Photo,,,-5.169922525,,,,,,,,HIGHWAY,Stormwater,5412,-71.14961362,42.48186124
61779,CB-6309,Catchbasin,,CAMBRIDGE RD,City,dCB_6467,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,,,,,1/1/70,City,3/8/22,MSB,,,,1/1/70,,,,,,-34.76660549,,,,,,,,HIGHWAY,Stormwater,6026,-71.167996,42.46120804
66579,CB-4966,Catchbasin,,59 S BEDFORD ST,City,dCB_5079,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2,5,69.2,3,8,1/1/70,City,3/8/22,MSB,,,74.19999694,1/1/70,,,Aerial Photo,,,-31.62623665,,,,,,,,HIGHWAY,Stormwater,6491,-71.17373858,42.4797719
61775,CB-138,Catchbasin,,BRAE CIRCLE,City,dCB_127,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,3,96.4,2,5,1/1/70,City,3/8/22,MSB,,,99.40000152,1/1/70,,,Aerial Photo,,,89.13224312,,,,,,,,HIGHWAY,Stormwater,6307,-71.16217229,42.48964561
65355,CB-3669,Catchbasin,,14 CARLENA TERR,City,dCB_3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,3,76,5,8,1/1/70,City,3/8/22,MSB,,,79,1/1/70,,,Aerial Photo,,,-230.9734584,,,,,,,,HIGHWAY,Stormwater,5733,-71.12182474,42.4941001
68388,CB-6684,Catchbasin,,377 MAIN ST,City,,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,0,4,,1,5,1/1/70,City,3/8/22,MSB,,Tagged,,8/1/18,,,,,,74.62427916,,,,,,,,HIGHWAY,Stormwater,6389,-71.15184674,42.47986702
61758,CB-4068,Catchbasin,,166 MONTVALE AVE,City,dCB_4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6,4,110.6,2,6,1/1/70,City,3/8/22,MSB,,,114.5999985,1/1/70,,,Aerial Photo,,,-213.9697931,,,,,,,,HIGHWAY,Stormwater,5728,-71.13599279,42.48136059
62801,CB-1069,Catchbasin,,158 MAIN ST,City,dCB_991,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,3,86.9,2,5,1/1/70,City,3/8/22,MSB,,,89.90000152,1/1/70,,,Aerial Photo,,,-161.0150281,,,,,,,,HIGHWAY,Stormwater,4993,-71.15026025,42.47265571
68342,CB-6607,Catchbasin,,None,City,dCB_3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4,53,2,6,1/1/70,City,3/8/22,MSB,,,57,1/1/70,,,Aerial Photo,,,12.98135599,,,,,,,,HIGHWAY,Stormwater,5494,-71.1339356,42.50963186
61786,CB-6655,Catchbasin,,OCONNOR LANE,City,,,,,,,,,,,,,,,,,,,,Precast Concrete,,,,,,,,,76.32,4,72.32,1,5,1/1/70,City,3/8/22,MSB,,,76.32,1/1/70,,,,,,-225.1023486,,,,,,,,HIGHWAY,Stormwater,5718,-71.12051045,42.49341437
61850,CB-71,Catchbasin,,17A CLINTON ST,City,dCB_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.8,4,120.8,1,5,1/1/70,City,3/8/22,MSB,,,124.8000031,1/1/70,,,Aerial Photo,,,-177.3515936,,,,,,,,HIGHWAY,Stormwater,4634,-71.15221198,42.4906429
61913,CB-139,Catchbasin,,20 HAMILTON RD,City,dCB_128,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,,,,,1/1/70,City,3/8/22,MSB,,,98.59999847,1/1/70,,,Aerial Photo,,,-93.43039286,,,,,,,,HIGHWAY,Stormwater,6259,-71.15768228,42.48981905
61914,CB-140,Catchbasin,,21 HAMILTON RD,City,dCB_129,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,,,,,1/1/70,City,3/8/22,MSB,,,97.5,1/1/70,,,Aerial Photo,,,-73.07267198,,,,,,,,HIGHWAY,Stormwater,6259,-71.15782677,42.48922532
61939,CB-166,Catchbasin,,12 MISHAWUM RD,City,dCB_155,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3,,,,,1/1/70,City,3/8/22,MSB,,,129.3000031,1/1/70,,,Aerial Photo,,,66.01844409,,,,,,,,HIGHWAY,Stormwater,5492,-71.15084968,42.48900187
61977,CB-192,Catchbasin,,None,City,dCB_181,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3,,,,,1/1/70,City,3/8/22,MSB,,,144.3000031,1/1/70,,,Aerial Photo,,,-148.2411175,,,,,,,,HIGHWAY,Stormwater,5908,-71.1491091,42.48825523
