FID,ANCILLARYR,ENABLED,SUBTYPE,INSTALLDAT,LIFECYCLES,PLANNUM,OWNER,COMMENTS,RIMELEVATI,BASEELEVAT,INITIAL,STREETNAME,TYPE,FID2,ACCESSTYPE,ACCESSMAT,SEALMETHD,WALLMATERI,CONDITION,CLEANING,SUMP,HOODED,FEATUREID,COMMENT,REINSPECT,DATESTAMP,CREW,DataSource,Depth_to_S,SedimentDe,SOURCE_1,x,y
861,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1713, ,NO,10/22/03 12:16,Laptop 2,2,999,999,FIELD,-71.06221518,42.44473978
862,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1714, ,NO,10/22/03 12:22,Laptop 2,2,999,999,FIELD,-71.06234024,42.44508063
863,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,LEAVES,YES,NO,1721, ,NO,10/22/03 14:16,Laptop 2,2,999,999,FIELD,-71.05779777,42.44561137
864,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1722, ,NO,10/22/03 14:21,Laptop 2,2,999,999,FIELD,-71.05790763,42.44563078
865,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,SAND,YES,NO,1724,"CLEANING, 2' SAND",NO,11/21/03 12:14,Laptop 2,2,24,48,FIELD,-71.05783772,42.44521279
866,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1726, ,NO,11/21/03 12:14,Laptop 2,2,999,999,FIELD,-71.05761454,42.44482977
867,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1728, ,NO,10/22/03 15:10,Laptop 2,2,999,999,FIELD,-71.05756321,42.44485926
868,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,DEBRIS,YES,NO,1729,"CLEANING, 3' DEBRIS",NO,11/21/03 12:30,Laptop 2,2,36,48,FIELD,-71.05707023,42.44451584
869,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,DEBRIS,YES,NO,1731, ,NO,10/22/03 15:27,Laptop 2,2,999,999,FIELD,-71.05717136,42.44450136
870,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,SAND,YES,NO,1732,"REINSPECT DEPTH, DATA WAS LOST",NO,11/21/03 12:30,Laptop 2,2,999,999,FIELD,-71.05712963,42.44460295
871,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,SAND,YES,NO,1735, ,NO,10/22/03 15:53,Laptop 2,2,999,999,FIELD,-71.05731416,42.44427251
872,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,1738, ,NO,10/23/03 8:32,Laptop 2,2,999,999,FIELD,-71.05787861,42.44456269
873,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1739,CB WAS FLOODED SHOULD REINSPECT,NO,11/21/03 12:25,Laptop 2,2,999,999,FIELD,-71.05827477,42.44470808
874,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,FLOODED,YES,NO,1741,CB WAS FLOODED SHOULD REINSPECT,NO,11/21/03 12:25,Laptop 2,2,999,999,FIELD,-71.05839576,42.44475248
875,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,WYOMING CEMETERY,CB,0,GR,CI, ,BRICK,GOOD,FLOODED,YES,NO,1745,CB WAS FLOODED SHOULD REINSPECT,NO,11/21/03 12:25,Laptop 2,2,999,999,FIELD,-71.05837754,42.44466644
876,0,1,1,8/8/88 0:00,Active,S-085,Melrose, ,888,888,SUB,NORTH MOUNTAIN AVE,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,1746, ,NO,10/23/03 10:11,Laptop 2,2,999,999,AB/FIELD,-71.05313813,42.44422477
877,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,MHBLK,GOOD,NONE,YES,NO,1747, ,NO,10/23/03 10:17,Laptop 2,2,999,999,FIELD,-71.05321145,42.4442259
878,0,1,1,8/8/88 0:00,Active,S-192,Melrose, ,888,888,SUB,FOREST ST,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1761, ,NO,10/23/03 14:09,Laptop 2,2,999,999,AB/FIELD,-71.05446574,42.44667649
879,0,1,1,8/8/88 0:00,Active,S-192,Melrose, ,888,888,SUB,FOREST ST,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1763, ,NO,10/23/03 14:12,Laptop 2,2,999,999,AB/FIELD,-71.05454209,42.4467196
880,0,1,1,8/8/88 0:00,Active,S-129A,Melrose, ,888,888,SUB,FOREST ST,CB,0,DGR,CI, ,BRICK,GOOD,NONE,NO,YES,1767,BROKEN HOOD,NO,10/24/03 9:45,Laptop 2,2,999,999,AB/FIELD,-71.05424947,42.444235
881,0,1,1,8/8/88 0:00,Active,S-129A,Melrose, ,888,888,SUB,FOREST ST,CB,0,DGR,CI, ,BRICK,GOOD,NONE,YES,YES,1768, ,NO,10/24/03 9:56,Laptop 2,2,999,999,AB/FIELD,-71.05434377,42.44411293
882,0,1,1,8/8/88 0:00,Active,S-129A,Melrose, ,888,888,SUB,FOREST ST,CB,0,DGR,CI, ,BRICK,GOOD,NONE,YES,NO,1769, ,NO,10/24/03 10:03,Laptop 2,2,999,999,AB/FIELD,-71.05413762,42.44426728
883,0,1,1,8/8/88 0:00,Active,S-129A,Melrose, ,888,888,SUB,FOREST ST,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,NO,1772, ,NO,11/24/03 8:33,Laptop 2,2,999,999,AB/FIELD,-71.05373037,42.44490747
884,0,1,1,8/8/88 0:00,Active,S-129A,Melrose, ,888,888,SUB,FOREST ST,CB,0,GR,STEEL, ,MHBLK,GOOD,NONE,YES,NO,1773, ,NO,11/24/03 8:32,Laptop 2,2,999,999,AB/FIELD,-71.05385049,42.44486401
885,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,1793, ,NO,11/25/03 9:14,Laptop 2,2,999,999,FIELD,-71.05339069,42.44756971
886,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,1794, ,NO,11/25/03 9:14,Laptop 2,2,999,999,FIELD,-71.05333223,42.44763183
887,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,BRICK,GOOD,NONE,YES,NO,1795, ,NO,11/25/03 9:12,Laptop 2,2,999,999,FIELD,-71.0534511,42.44739924
888,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,DEBRIS,YES,YES,1796, ,NO,10/24/03 15:44,Laptop 2,2,999,999,FIELD,-71.05353211,42.44739231
889,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,BRICK,GOOD,SAND,YES,NO,1799, ,NO,11/25/03 10:59,Laptop 2,2,999,999,FIELD,-71.05873668,42.44925441
890,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1802,"PIPE (CMP) CROSSES THROUGH THE CB WALL, EXPOSING HALF THE PIPE, SEE PHOTO FOLDER FOR ""APPLETON CB PIC""",OTH,10/28/03 11:05,Laptop 2,2,999,999,FIELD,-71.05695611,42.45008925
891,0,1,1,8/8/88 0:00,Active,S-155,Melrose, ,888,888,SUB,LEAH ST,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,1804, ,NO,11/25/03 15:02,Laptop 2,2,999,999,AB/FIELD,-71.0510005,42.45248193
892,0,1,1,8/8/88 0:00,Active,S-155,Melrose, ,888,888,SUB,LEAH ST,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,1805, ,NO,10/29/03 12:41,Laptop 2,2,999,999,AB/FIELD,-71.05090917,42.45246952
893,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,BRICK,GOOD,DEBRIS,NO,NO,1858,"MH AND CB ARE ONE STUCTURE (EAST), DATA MISSINGING REINSPECT",OTH,10/31/03 11:28,Laptop 2,2,999,999,FIELD,-71.05784216,42.45169289
894,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,CON,GOOD,NONE,YES,NO,1876, ,NO,11/24/03 18:06,Laptop 2,2,999,999,FIELD,-71.0461566,42.44303473
895,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,HEMMINGWAY AVE,CB,0,GR,CI, ,CON,GOOD,SAND,YES,NO,1877, ,NO,11/24/03 18:06,Laptop 2,2,999,999,FIELD,-71.04622045,42.44305802
896,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,DGR,CI, ,UNK,UNK,UNK,NO,NO,1879, ,NO,11/3/03 9:38,Laptop 2,2,999,999,FIELD,-71.04673863,42.44404507
897,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,CON,GOOD,SAND,YES,NO,1882, ,NO,11/24/03 18:09,Laptop 2,2,999,999,FIELD,-71.03382052,42.44401491
898,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,DGR,CI, ,UNK,UNK,UNK,UNK,UNK,1893,"BROKEN COVER, METAL STRIPS HOLDING TOGETHER GRATE",IMMOVABLE COVER,11/3/03 14:43,Laptop 2,2,999,999,FIELD,-71.04544681,42.44803823
899,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,1896, ,NO,11/3/03 15:11,Laptop 2,2,999,999,FIELD,-71.04238693,42.45303689
900,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,NONE,NO,NO,1899, ,NO,11/4/03 10:31,Laptop 2,2,999,999,FIELD,-71.04088547,42.45343081
901,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,CON,GOOD,NONE,YES,YES,1901, ,NO,11/4/03 10:21,Laptop 2,2,999,999,FIELD,-71.04058515,42.45311087
902,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,LEAVES,NO,NO,1902, ,NO,11/4/03 10:11,Laptop 2,2,999,999,FIELD,-71.04015264,42.45293732
903,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,CON,GOOD,SAND,NO,YES,1903, ,NO,11/4/03 10:11,Laptop 2,2,999,999,FIELD,-71.03971813,42.45211384
904,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,SAND,YES,NO,1925, ,NO,11/26/03 11:02,Laptop 2,2,999,999,FIELD,-71.04305231,42.45621638
905,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,CON,GOOD,DEBRIS,NO,NO,1946, ,NO,11/7/03 9:20,Laptop 2,2,999,999,FIELD,-71.05237165,42.45452144
906,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,LEAVES,NO,NO,1952, ,NO,11/7/03 9:32,Laptop 2,2,999,999,FIELD,-71.05240672,42.45449022
907,0,1,1,8/8/88 0:00,Active,S-034,Melrose,MISSING CONNECTION,888,888,SUB,GROVE ST,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,YES,1957,MISSING CONNECTION PIPE,NO,12/1/03 8:58,Laptop 2,2,999,999,AB/FIELD,-71.0525381,42.45456289
908,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,SAND,YES,NO,1960,"BROKEN GRATE, CORNER",NO,11/7/03 10:25,Laptop 2,2,999,999,FIELD,-71.05081368,42.45335505
909,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,LEAVES,NO,NO,1965, ,NO,11/7/03 10:47,Laptop 2,2,999,999,FIELD,-71.05332002,42.45437595
910,0,1,1,8/8/88 0:00,Active,S-034,Melrose,CB SHOWN HERE ON PLAN BUT NOT ON BASEMAP,888,888,SUB,FLORENCE AVE,CB,0,GR,CI, ,BRICK,GOOD,LEAVES,YES,NO,1968, ,NO,11/11/03 23:40,Laptop 2,2,999,999,AB/FIELD,-71.05341291,42.45429598
911,0,1,1,8/8/88 0:00,Active,S-025,Melrose, ,888,888,SUB,LAUREL ST,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,1988, ,NO,11/10/03 13:45,Laptop 2,2,999,999,AB/FIELD,-71.05643632,42.45479225
912,0,1,1,8/8/88 0:00,Active,S-152,Melrose, ,888,888,SUB,EAST FOSTER ST,CB,0,DGR,CI, ,BRICK,GOOD,NONE,YES,NO,1994,"BROKEN GRATE IS SPLIT IN HALF, HELD TOGETHER BY FRICTION AND GRAVITY OR VOODOO, DID NOT OPEN TOOK READINGS THROUGH HOLE",OTH,11/26/03 16:31,Laptop 2,2,999,999,AB/FIELD,-71.05356106,42.45610944
913,0,1,1,8/8/88 0:00,Active,S-133,Melrose, ,888,888,SUB,FIRST ST,CB,0,CGR,CI, ,BRICK,GOOD,NONE,YES,NO,1996, ,NO,11/11/03 22:51,Laptop 2,2,999,999,AB/FIELD,-71.05439919,42.45681944
914,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,DEBRIS,YES,YES,1997,"BROKEN GRATE, UNKNOWN HOW CONENCTS TO SYSTEM",NO,11/11/03 22:58,Laptop 2,2,999,999,FIELD,-71.05439295,42.45687394
915,0,1,1,8/8/88 0:00,Active,S-133,Melrose, ,123,114.26,SUB,FIRST ST,CB,0,MHC,CI, ,BRICK,GOOD,NONE,YES,NO,1998, ,OTH,11/11/03 23:03,Laptop 2,2,999,999,AB/FIELD,-71.05438105,42.45683775
916,0,1,1,8/8/88 0:00,Active,S-034,Melrose, ,888,888,SUB,GROVE ST,CB,0,GR,CI, ,MHBLK,GOOD,NONE,NO,NO,2018, ,NO,11/11/03 13:03,Laptop 2,2,999,999,AB/FIELD,-71.05430463,42.45429279
917,0,1,1,8/8/88 0:00,Active,S-034,Melrose, ,888,888,SUB,GROVE ST,CB,0,GR,CI, ,CON,GOOD,NONE,NO,NO,2019,"CB DATA MAY BE THE DATA FOR THE AERIAL MH TO THE (SOUTH), REINSPECT",OTH,11/11/03 12:59,Laptop 2,2,999,999,AB/FIELD,-71.05424928,42.45423947
918,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,CON,GOOD,NONE,NO,NO,2023,"DATA FOR CB MAY BE THE DATA OF MH TO THE (WEST), REINSPECT",OTH,11/11/03 13:42,Laptop 2,2,999,999,FIELD,-71.05517511,42.45404853
919,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2,ARGLYE ST,CB,0,GR,CI, ,CON,GOOD,NONE,YES,NO,2024,"DATA FOR THE CB MAY BE FOR THE MH (EAST), REINSPECT",OTH,12/1/03 9:12,Laptop 2,2,999,999,FIELD,-71.05511215,42.45405995
920,0,1,1,8/8/88 0:00,Active,S-034,Melrose, ,888,888,SUB,GROVE ST,CB,0,MHC,CI, ,MHBLK,GOOD,LEAVES,NO,NO,2025, ,NO,11/11/03 13:59,Laptop 2,2,999,999,AB/FIELD,-71.05556507,42.45409191
921,0,1,1,8/8/88 0:00,Active,S-034,Melrose, ,888,888,SUB,MERIDIAN ST,CB,0,GR,CI, ,CON,GOOD,LEAVES,YES,NO,2028,"DATA FOR CB MAY BE THE DATA OF MH TO THE (WEST), REINSPECT",OTH,11/11/03 14:26,Laptop 2,2,999,999,AB/FIELD,-71.05590298,42.4539393
922,0,1,1,8/8/88 0:00,Active,S-034,Melrose, ,888,888,SUB,MERIDIAN ST,CB,0,GR,CI, ,CON,GOOD,LEAVES,YES,NO,2030,"DATA FOR CB MAY BE THE DATA OF MH TO THE (WEST), REINSPECT",OTH,11/11/03 14:18,Laptop 2,2,999,999,AB/FIELD,-71.05583715,42.45394626
923,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,MHBLK,GOOD,LEAVES,NO,NO,2031, ,NO,11/11/03 14:57,Laptop 2,2,999,999,FIELD,-71.05689468,42.45389144
924,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,MHC,CI, ,CON,GOOD,NONE,YES,NO,2032, ,NO,12/1/03 9:45,Laptop 2,2,999,999,FIELD,-71.05689981,42.4539056
925,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,CON,GOOD,NONE,YES,NO,2033, ,NO,11/11/03 14:51,Laptop 2,2,999,999,FIELD,-71.05687796,42.45383601
926,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,CON,GOOD,NONE,YES,NO,2034,DATA MAY BE DATA FOR MH,OTH,11/11/03 14:44,Laptop 2,2,999,999,FIELD,-71.05692404,42.45378455
927,0,1,1,8/8/88 0:00,Active,S-065,Melrose, ,888,888,SUB,GROVE ST,CB,0,CGR,CI, ,CON,GOOD,NONE,YES,NO,2036, ,NO,12/1/03 9:56,Laptop 2,2,999,999,AB/FIELD,-71.05812089,42.45363493
928,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,BRICK,GOOD,LEAVES,YES,YES,2037, ,NO,11/11/03 15:28,Laptop 2,2,999,999,FIELD,-71.05808151,42.45371191
929,0,1,1,8/8/88 0:00,Active,S-133,Melrose, ,888,888,SUB,GENEVA ROAD,CB,0,DGR,CI, ,BRICK,GOOD,SAND,YES,NO,2041,"COMPLAINT FROM HOMEOWNER IN 22 """"A RIVER RUNNING IN FROM ALL THE WAY UP FROM BEGINNING""""",NO,11/26/03 13:56,Laptop 2,2,999,999,AB/FIELD,-71.05405909,42.45764367
930,0,1,1,8/8/88 0:00,Active,S-133,Melrose, ,888,888,SUB,GENEVA ROAD,CB,0,DGR,CI, ,BRICK,GOOD,SAND,YES,NO,2042,"CLEANING, 3' SAND",NO,11/26/03 13:56,Laptop 2,2,36,32,AB/FIELD,-71.05398629,42.45765655
931,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,2043, ,NO,11/26/03 11:54,Laptop 2,2,999,999,FIELD,-71.04710843,42.45913803
932,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,2044, ,NO,11/26/03 10:42,Laptop 2,2,999,999,FIELD,-71.04577531,42.4593418
933,0,1,1,8/8/88 0:00,Active,S-134,Melrose, ,888,888,SUB,SIMONDS RD,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,NO,2045, ,NO,11/26/03 10:40,Laptop 2,2,999,999,AB/FIELD,-71.04565256,42.45860846
934,0,1,1,8/8/88 0:00,Active,S-134,Melrose, ,888,888,SUB,SIMONDS RD,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,NO,2048, ,NO,11/26/03 10:40,Laptop 2,2,999,999,AB/FIELD,-71.04557857,42.45861615
935,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,NONE,NO,NO,2049,"PRIVATE PROPERTY, IN CHURCH PARKING LOT",NO,11/26/03 10:36,Laptop 2,2,999,999,FIELD,-71.04469643,42.458665
936,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,2050,"PRIVATE PROPERTY, IN CHURCH PARKING LOT",NO,11/26/03 10:36,Laptop 2,2,999,999,FIELD,-71.04508016,42.45874318
937,0,1,1,8/8/88 0:00,Active,S-039,Melrose, ,888,888,SUB,MERIDIAN ST,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,NO,2058, ,NO,12/1/03 9:28,Laptop 2,2,999,999,AB/FIELD,-71.05555212,42.45286184
938,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,BRICK,GOOD,NONE,YES,NO,2063, ,NO,12/1/03 9:09,Laptop 2,2,999,999,FIELD,-71.05416104,42.45367798
939,0,1,1,8/8/88 0:00,Active,S-197,Melrose, ,148.86,143.55,SUB,STAPLES ST,CB,0,GR,CI, ,BRICK,GOOD,NONE,YES,YES,2064, ,NO,11/25/03 15:05,Laptop 2,2,999,999,AB/FIELD,-71.0516667,42.4532324
940,0,1,1,8/8/88 0:00,Active,S-197,Melrose, ,148.51,143.2,SUB,STAPLES ST,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,YES,2065, ,NO,11/25/03 15:05,Laptop 2,2,999,999,AB/FIELD,-71.0516457,42.45318136
941,0,1,1,8/8/88 0:00,Active,S-132,Melrose, ,121.8,113.6,SUB,MT HOOD TERRACE,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,NO,2066, ,NO,11/26/03 11:33,Laptop 2,2,999,999,AB/FIELD,-71.04365477,42.45408927
942,0,1,1,8/8/88 0:00,Active,S-132,Melrose, ,121.8,113.6,SUB,MT HOOD TERRACE,CB,0,GR,STEEL, ,BRICK,GOOD,LEAVES,YES,NO,2067, ,NO,11/13/03 9:50,Laptop 2,2,999,999,AB/FIELD,-71.04361826,42.4540399
943,0,1,1,8/8/88 0:00,Active,S-132,Melrose, ,124.9,115.35,SUB, MT HOOD TERRACE,CB,0,GR,STEEL, ,BRICK,GOOD,SAND,YES,NO,2069, ,NO,11/26/03 11:32,Laptop 2,2,999,999,AB/FIELD,-71.04405724,42.45354277
944,0,1,1,8/8/88 0:00,Active,S-132,Melrose, ,124.9,115.35,SUB,MT HOOD TERRACE,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,NO,2071, ,NO,11/26/03 11:32,Laptop 2,2,999,999,AB/FIELD,-71.04414224,42.45343109
945,0,1,1,8/8/88 0:00,Active,S-132,Melrose, ,124.65,115.2,SUB,MT HOOD TERRACE,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,NO,2072, ,NO,11/13/03 10:41,Laptop 2,2,999,999,AB/FIELD,-71.04417266,42.45356583
946,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,STEEL, ,MHBLK,GOOD,LEAVES,YES,NO,2075, ,NO,11/26/03 9:28,Laptop 2,2,999,999,FIELD,-71.04093831,42.45927155
947,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,GR,STEEL, ,MHBLK,GOOD,LEAVES,YES,NO,2076, ,NO,11/13/03 14:12,Laptop 2,2,999,999,FIELD,-71.04090486,42.45919305
948,0,1,1,9/9/99 0:00,Active,888888,Melrose, ,109.8,100.9,SUB,RIDGEWOOD LANE,CB,0,GR,STEEL, ,MHBLK,GOOD,LEAVES,YES,NO,2078, ,NO,11/26/03 9:46,Laptop 2,2,999,999,AB/FIELD,-71.04089454,42.4600225
949,0,1,1,8/8/88 0:00,Active,S-126,Melrose, ,109.8,100.9,SUB,RIDGEWOOD LANE,CB,0,GR,STEEL, ,CON,GOOD,NONE,YES,NO,2079, ,NO,11/26/03 9:46,Laptop 2,2,999,999,AB/FIELD,-71.04085481,42.4599478
950,0,1,1,8/8/88 0:00,Active,S-126,Melrose, ,105.4,97.75,SUB,RIDGEWOOD LANE,CB,0,GR,CI, ,MHBLK,GOOD,NONE,YES,NO,2082, ,NO,11/26/03 10:04,Laptop 2,2,999,999,AB/FIELD,-71.04237566,42.45960785
951,0,1,1,8/8/88 0:00,Active,S-126,Melrose, ,105.4,97.75,SUB,RIDGEWOOD LANE,CB,0,GR,CI, ,MHBLK,GOOD,LEAVES,YES,NO,2083, ,NO,11/13/03 15:17,Laptop 2,2,999,999,AB/FIELD,-71.04233979,42.45953649
952,0,1,1,9/9/99 0:00,Active,FIELD,Melrose, ,999,999,CREW 2, ,CB,0,CGR,CI, ,MHBLK,GOOD,NONE,YES,NO,2087, ,NO,11/26/03 10:05,Laptop 2,2,999,999,FIELD,-71.04271941,42.45954692
953,0,1,1,8/8/88 0:00,Active,S-126,Melrose, ,105.6,97.85,SUB,RIDGEWOOD LANE,CB,0,DGR,CI, ,UNK,UNK,UNK,NO,NO,2088,"BROKEN COVER, OUTLET UNKNOWN",IMMOVABLE COVER,11/13/03 15:43,Laptop 2,2,999,999,AB,-71.04269831,42.45947209
954,0,1,1,8/8/88 0:00,Active,S-155,Melrose, ,888,888,SUB,BEECH AVE,CB,0,CGR,CI, ,UNK,UNK,UNK,UNK,UNK,2091,"BROKEN GRATE, REINSPECT",IMMOVABLE COVER,11/14/03 8:15,Laptop 2,2,999,999,AB,-71.05077809,42.45251895
955,0,1,1,8/8/88 0:00,Active,S-155,Melrose, ,888,888,SUB,BEECH AVE,CB,0,GR,STEEL, ,BRICK,GOOD,NONE,YES,NO,2092, ,NO,11/25/03 15:02,Laptop 2,2,999,999,AB/FIELD,-71.05079439,42.452577
956,0,1,1,8/8/88 0:00,Active,S-155,Melrose, ,888,888,SUB,GOSS AVE,CB,0,DGR,CI, ,BRICK,GOOD,NONE,YES,NO,2097, ,NO,11/25/03 15:01,Laptop 2,2,999,999,AB/FIELD,-71.0519416,42.45235185
