FID,facilityid,inlettype,in_typ_ot,locdesc,ownedby,legacy_id,cvtype,cv_typ_ot,cvshape,cv_shp_ot,cvmaterial,cv_mat_ot,cvsize,oilhood,framemater,frm_mat_ot,chimney,chimydia,chimymater,chm_mat_ot,conetype,con_typ_ot,conemater,con_mat_ot,wallmat,wal_mat_ot,bench,benchmater,ben_mat_ot,channel,chanmater,chn_mat_ot,chanexposr,rimelev,inv_depth,invertelev,sump_depth,fin_depth,installdat,maintby,lastupdate,lasteditor,plans,comments,pt_geom_x_,pt_geom_y_,elevation,map_date,mapped_by,map_by_ot,map_method,map_met_ot,map_status,rotation,condition,flow,activeflag,enabled,operable,keyjnction,anclryrole,division,asset,st_cntr_id,Longitude,Latitude
2474,swIN-3764,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,751184.9,2978356.5, ,6/28/18 0:00,Town, ,Tablet, ,Final,-99.39976577, , ,0,0,0, ,0,HIGHWAY,Stormwater,1693,-71.14810127,42.42022386
2475,swIN-3765,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,750838.8,2978314.3, ,6/28/18 0:00,Town, ,Tablet, ,Final,-177.7464409, , ,0,0,0, ,0,HIGHWAY,Stormwater,1065,-71.14938368,42.42011198
2476,swIN-3766,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,751012.0784,2978528.815, ,7/2/18 0:00,Town, ,Tablet, ,Final,90, , ,0,0,0, ,0,HIGHWAY,Stormwater,1715,-71.14873867,42.42069865
2477,swIN-3767,Catchbasin, ,70 MEDFORD ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,751036.8092,2978502.94, ,7/2/18 0:00,Town, ,Tablet, ,Final,-83.52560798, , ,0,0,0, ,0,HIGHWAY,Stormwater,1715,-71.14864748,42.42062737
2478,swIN-3768,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,750813.4984,2978704.801, ,7/2/18 0:00,Town, ,Tablet, ,Final,-85.97097624, , ,0,0,0, ,0,HIGHWAY,Stormwater,998,-71.14947143,42.4211838
2479,swIN-3769,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,4,4,1/1/70 0:00,0,1/1/70 0:00, , , ,750792.3666,2978702.351, ,7/2/18 0:00,Town, ,Tablet, ,Final,-265.9709762, , ,0,0,0, ,0,HIGHWAY,Stormwater,998,-71.14954973,42.42117731
2480,swIN-3770,Catchbasin, ,0 MYSTIC VALLEY PKWY,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,6,6,1/1/70 0:00,0,1/1/70 0:00, , , ,750448.8,2978577.6, ,7/2/18 0:00,Town, ,Tablet, ,Final,-0.988027535, , ,0,0,0, ,0,HIGHWAY,Stormwater,1059,-71.15082403,42.42083886
2481,swIN-3771,Catchbasin, ,0 MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,5.2,0,0.4,5.6,1/1/70 0:00,0,1/1/70 0:00, , , ,750283.6,2978347.7, ,7/2/18 0:00,Town, ,Tablet, ,Final,-219.1447396, , ,0,0,0, ,0,HIGHWAY,Stormwater,1059,-71.15143933,42.42020988
2482,swIN-3772,Catchbasin, ,39 SACHEM AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,4.8,4.8,1/1/70 0:00,0,1/1/70 0:00, , , ,750391.2,2978118.5, ,7/2/18 0:00,Town, ,Tablet, ,Final,-245.897459, , ,0,0,0, ,0,HIGHWAY,Stormwater,1057,-71.15104431,42.41957974
2483,swIN-3773,Catchbasin, ,39 SACHEM AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,4.7,4.7,1/1/70 0:00,0,1/1/70 0:00, , , ,750411.5,2978130.5, ,7/2/18 0:00,Town, ,Tablet, ,Final,-245.897459, , ,0,0,0, ,0,HIGHWAY,Stormwater,1057,-71.15096895,42.41961244
2484,swIN-3774,Catchbasin, ,39 SACHEM AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,4.6,4.6,1/1/70 0:00,0,1/1/70 0:00, , , ,750411.2,2978104.1, ,7/2/18 0:00,Town, ,Tablet, ,Final,26.48795713, , ,0,0,0, ,0,HIGHWAY,Stormwater,1054,-71.15097046,42.41954001
2485,swIN-3775,Catchbasin, ,39 SACHEM AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,750588.5,2978217.9, ,7/2/18 0:00,Town, ,Tablet, ,Final,-153.5120429, , ,0,0,0, ,0,HIGHWAY,Stormwater,1054,-71.15031211,42.41985028
2486,swIN-3776,Catchbasin, ,39 SACHEM AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,0.6,3.6,1/1/70 0:00,0,1/1/70 0:00, , , ,750610.1,2978188.5, ,7/2/18 0:00,Town, ,Tablet, ,Final,-234.8408744, , ,0,0,0, ,0,HIGHWAY,Stormwater,1060,-71.15023257,42.41976936
2487,swIN-3777,Catchbasin, ,0 MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.1,0,3.6,3.6,1/1/70 0:00,0,1/1/70 0:00, , , ,750679.2,2978037.4, ,7/2/18 0:00,Town, ,Tablet, ,Final,-87.99024582, , ,0,0,0, ,0,HIGHWAY,Stormwater,1060,-71.14997896,42.41935397
2488,swIN-3778,Catchbasin, ,0 MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.5,0,0.5,3,1/1/70 0:00,0,1/1/70 0:00, , , ,750672.7826,2978020.254, ,7/2/18 0:00,Town, ,Tablet, ,Final,-87.99024582, , ,0,0,0, ,0,HIGHWAY,Stormwater,1060,-71.15000298,42.41930699
2489,swIN-3779,Catchbasin, ,0 MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,4.6,4.6,1/1/70 0:00,0,1/1/70 0:00, , , ,750540.7,2978355.6, ,7/2/18 0:00,Town, ,Tablet, ,Final,-58.6962342, , ,0,0,0, ,0,HIGHWAY,Stormwater,1055,-71.15048705,42.42022866
2490,swIN-3780,Catchbasin, ,0 MYSTIC ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,4.6,4.6,1/1/70 0:00,0,1/1/70 0:00, , , ,750520.4,2978352.1, ,7/2/18 0:00,Town, ,Tablet, ,Final,-58.6962342, , ,0,0,0, ,0,HIGHWAY,Stormwater,1055,-71.15056228,42.42021929
2491,swIN-3781,Catchbasin, ,39 SACHEM AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.3,0,2.8,6.1,1/1/70 0:00,0,1/1/70 0:00, , , ,750626.5,2978201.4, ,7/2/18 0:00,Town, ,Tablet, ,Final,-234.8408744, , ,0,0,0, ,0,HIGHWAY,Stormwater,1060,-71.15017163,42.41980458
2492,swIN-3782,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,750754.5,2978279.3, ,7/2/18 0:00,Town, ,Tablet, ,Final,-240.6044789, , ,0,0,0, ,0,HIGHWAY,Stormwater,1023,-71.14969641,42.42001689
2493,swIN-3783,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,751206.4,2978352.7, ,7/2/18 0:00,Town, ,Tablet, ,Final,80.60023423, , ,0,0,0, ,0,HIGHWAY,Stormwater,1693,-71.1480217,42.42021319
2494,swIN-3784,Catchbasin, , ,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.8,0,0.2,4,1/1/70 0:00,0,1/1/70 0:00, , , ,750923.9,2978949.2, ,7/2/18 0:00,Town, ,Tablet, ,Final,-71.98006536, , ,0,0,0, ,0,HIGHWAY,Stormwater,997,-71.14905883,42.42185318
2496,swIN-3786,Catchbasin, ,80 FRANKLIN ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,2,2,1/1/70 0:00,0,1/1/70 0:00, , , ,751662.0862,2976723.062, ,7/3/18 0:00,Town, ,Tablet, ,Final,-174.0392944, , ,0,0,0, ,0,HIGHWAY,Stormwater,395,-71.14635912,42.4157363
2497,swIN-3787,Catchbasin, ,207 LOWELL ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.8,0,3.3,7.1,1/1/70 0:00,0,1/1/70 0:00, , , ,740897.2,2981278.2, ,7/16/18 0:00,Town, ,Aerial Photo, ,Final,-134.9377494, , ,0,0,0, ,0,HIGHWAY,Stormwater,756,-71.18616157,42.42835119
2498,swIN-3788,Catchbasin, ,34 WESTMINSTER AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.7,-3.7,1.7,5.4,1/1/70 0:00,0,1/1/70 0:00, , , ,741769.9173,2980650.387, ,10/4/18 0:00,Town, ,Tablet, ,Final,-213.5826693, , ,1,1,1, ,0,HIGHWAY,Stormwater,120,-71.18293772,42.42661962
2499,swIN-3789, , ,5 CHESTNUT ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,-2,3.4,5.4,1/1/70 0:00,0,1/1/70 0:00, , , ,750765.7825,2976919.066, ,1/1/70 0:00,Town, ,Tablet, ,Final,-5.65397507, , ,1,1,1, ,0,HIGHWAY,Stormwater,1629,-71.14967532,42.41628429
2500,swIN-3790,Catchbasin, ,311 GRAY ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,1,3,1/1/70 0:00,0,1/1/70 0:00, , , ,743935.9,2977651.3, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-36.50419304, , ,1,1,1, ,0,HIGHWAY,Stormwater,1335,-71.17495762,42.41836776
2501,swIN-3791,Catchbasin, ,1080 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,4.89,7,1/1/70 0:00,0,1/1/70 0:00, , , ,744854.0149,2978662.673, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-131.5982677, , ,1,1,1, ,0,HIGHWAY,Stormwater,868,-71.17154309,42.42113331
2502,swIN-3792,Catchbasin, ,62 ROBBINS RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.1,0,2.2,5.3,1/1/70 0:00,0,1/1/70 0:00, , , ,744104.482,2977866.777, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-134.2534506, , ,1,1,1, ,0,HIGHWAY,Stormwater,869,-71.17433026,42.41895727
2503,swIN-3793,Catchbasin, ,59 ROBBINS RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.9,0,4.7,7.6,1/1/70 0:00,0,1/1/70 0:00, , , ,744081.9697,2977882.566, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-134.2534506, , ,1,1,1, ,0,HIGHWAY,Stormwater,869,-71.1744134,42.41900083
2504,swIN-3794,Catchbasin, ,88 SCHOOL ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,4.1,8.1,1/1/70 0:00,0,1/1/70 0:00, , , ,744311.5338,2977699.46, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-133.8132515, , ,1,1,1, ,0,HIGHWAY,Stormwater,964,-71.17356584,42.41849598
2505,swIN-3795,Catchbasin, ,87 SCHOOL ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.5,0,4.1,7.6,1/1/70 0:00,0,1/1/70 0:00, , , ,744302.7406,2977726.126, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-133.8132515, , ,1,1,1, ,0,HIGHWAY,Stormwater,964,-71.17359802,42.41856924
2506,swIN-3796,Catchbasin, ,77 HIGHLAND AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.6,0,3.8,6.4,1/1/70 0:00,0,1/1/70 0:00, , , ,745701.9146,2976489.558, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,47.22056952, , ,1,1,1, ,0,HIGHWAY,Stormwater,1307,-71.16843418,42.41516129
2507,swIN-3797,Double Catchbasin, ,80 HIGHLAND AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.4,0,3.2,6.6,1/1/70 0:00,0,1/1/70 0:00, , , ,745663,2976409.5, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-132.2028721, , ,1,1,1, ,0,HIGHWAY,Stormwater,1308,-71.16857944,42.41494202
2508,swIN-3798,Catchbasin, ,64 HIGHLAND AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.2,0,1.9,5.1,1/1/70 0:00,0,1/1/70 0:00, , , ,745862.7,2976627.8, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-132.7794305, , ,1,1,1, ,0,HIGHWAY,Stormwater,1307,-71.16783677,42.41553891
2509,swIN-3799,Catchbasin, ,64 HIGHLAND AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.1,0,4,7,1/1/70 0:00,0,1/1/70 0:00, , , ,745889.1,2976627.1, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-41.1686596, , ,1,1,1, ,0,HIGHWAY,Stormwater,447,-71.16773902,42.4155367
2510,swIN-3800,Catchbasin, ,60 HIGHLAND AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,745904,2976670.6, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,47.26012557, , ,1,1,1, ,0,HIGHWAY,Stormwater,1306,-71.16768321,42.41565591
2511,swIN-3801,Catchbasin, ,48 HIGHLAND AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.4,0,2.6,5.6,1/1/70 0:00,0,1/1/70 0:00, , , ,746048.4,2976826.3, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-132.7398744, , ,1,1,1, ,0,HIGHWAY,Stormwater,1306,-71.16714622,42.4160816
2512,swIN-3802,Catchbasin, ,49 HIGHLAND AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.3,0,4.5,6.8,1/1/70 0:00,0,1/1/70 0:00, , , ,746023.8,2976843.7, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,-132.7398744, , ,1,1,1, ,0,HIGHWAY,Stormwater,1306,-71.16723707,42.41612961
2513,swIN-3803,Catchbasin, ,66 GLOUCESTER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.6,0,3.7,6.3,1/1/70 0:00,0,1/1/70 0:00, , , ,746079.9,2976860.1, ,7/31/18 0:00,Town, ,Aerial Photo, ,Final,47.11601783, , ,1,1,1, ,0,HIGHWAY,Stormwater,1305,-71.16702908,42.41617401
2514,swIN-3804,Catchbasin, ,15 PLYMOUTH ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.8,0,0.4,4.2,1/1/70 0:00,0,1/1/70 0:00, , , ,746365.4439,2976889.533, ,8/2/18 0:00,Town, ,Aerial Photo, ,Final,-225.5333623, , ,1,1,1, ,0,HIGHWAY,Stormwater,587,-71.16597122,42.41625171
2515,swIN-3805,Catchbasin, ,16 MT. VERNON ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,745858.5286,2977683.202, ,8/2/18 0:00,Town, ,Aerial Photo, ,Final,48.26888875, , ,1,1,1, ,0,HIGHWAY,Stormwater,299,-71.16783699,42.41843497
2516,swIN-3806,Catchbasin, ,968 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.5,0,5.5,9,1/1/70 0:00,0,1/1/70 0:00, , , ,745995.4728,2977854.036, ,8/2/18 0:00,Town, ,Aerial Photo, ,Final,-132.8644227, , ,1,1,1, ,0,HIGHWAY,Stormwater,299,-71.16732737,42.41890227
2517,swIN-3807,Catchbasin, ,1040 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.7,0,0.3,3,1/1/70 0:00,0,1/1/70 0:00, , , ,745313.2964,2978356.884, ,8/2/18 0:00,Town, ,Aerial Photo, ,Final,-134.3371103, , ,1,1,1, ,0,HIGHWAY,Stormwater,545,-71.16984652,42.42028936
2518,swIN-3808,Catchbasin, ,40 WALNUT ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.4,0,4.1,7.1,1/1/70 0:00,0,1/1/70 0:00, , , ,745206.6966,2977635.628, ,8/2/18 0:00,Town, ,Aerial Photo, ,Final,40.77290449, , ,1,1,1, ,0,HIGHWAY,Stormwater,580,-71.17025164,42.41831137
2519,swIN-3809,Catchbasin, ,62 WALNUT ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.4,0,4.2,7.6,1/1/70 0:00,0,1/1/70 0:00, , , ,744947.6315,2977389.999, ,8/2/18 0:00,Town, ,Aerial Photo, ,Final,45.34608853, , ,1,1,1, ,0,HIGHWAY,Stormwater,580,-71.17121456,42.41764011
2520,swIN-3810,Catchbasin, ,2 WALNUT TER,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.5,0,4.1,6.6,1/1/70 0:00,0,1/1/70 0:00, , , ,744920.8314,2977456.337, ,8/2/18 0:00,Town, ,Aerial Photo, ,Final,-224.5792884, , ,1,1,1, ,0,HIGHWAY,Stormwater,835,-71.17131286,42.41782243
2521,swIN-3811,Double Catchbasin, ,9 WALNUT CT,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,2,4,1/1/70 0:00,0,1/1/70 0:00, , , ,745521.6321,2977790.776, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-228.9298077, , ,1,1,1, ,0,HIGHWAY,Stormwater,757,-71.16908309,42.41873375
2522,swIN-3812,Double Catchbasin, ,9 WALNUT CT,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2,0,1,3,1/1/70 0:00,0,1/1/70 0:00, , , ,745507.1834,2977781.339, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-228.9298077, , ,1,1,1, ,0,HIGHWAY,Stormwater,757,-71.16913674,42.41870801
2523,swIN-3813,Catchbasin, ,1025 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.8,0,4.5,7.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745453.2124,2978312.959, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-214.6338517, , ,1,1,1, ,0,HIGHWAY,Stormwater,1223,-71.16932898,42.42016734
2524,swIN-3814,Catchbasin, ,1026 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4,0,3.3,7.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745443.9904,2978263.133, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-214.6338517, , ,1,1,1, ,0,HIGHWAY,Stormwater,1223,-71.16936385,42.42003072
2525,swIN-3815,Catchbasin, ,1011 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.5,0,3.7,6.2,1/1/70 0:00,0,1/1/70 0:00, , , ,745578.8497,2978224.69, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-34.59670312, , ,1,1,1, ,0,HIGHWAY,Stormwater,1690,-71.16886495,42.41992379
2526,swIN-3816,Catchbasin, ,1007 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4.3,0,3.7,8,1/1/70 0:00,0,1/1/70 0:00, , , ,745629.9542,2978220.053, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-214.5967031, , ,1,1,1, ,0,HIGHWAY,Stormwater,1690,-71.16867576,42.41991053
2527,swIN-3294,Catchbasin, ,53 GROVE ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,1.2,-1.2,3.2,4.4,1/1/70 0:00,0,1/1/70 0:00, , , ,746932.1,2978448.6, ,6/22/18 0:00,Town, ,Aerial Photo, ,Final,55.88986143, , ,0,0,0, ,0,HIGHWAY,Stormwater,1177,-71.16385,42.42052367
2528,swIN-3817,Catchbasin, ,1007 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4.4,0,3.8,8.2,1/1/70 0:00,0,1/1/70 0:00, , , ,745642.3027,2978210.72, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-214.5967031, , ,1,1,1, ,0,HIGHWAY,Stormwater,1690,-71.16863016,42.41988479
2529,swIN-3818,Catchbasin, ,1007 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,4.7,0,3.5,8.2,1/1/70 0:00,0,1/1/70 0:00, , , ,745654.654,2978200.666, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-214.5967031, , ,1,1,1, ,0,HIGHWAY,Stormwater,1690,-71.16858456,42.41985706
2530,swIN-3819,Catchbasin, ,990 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,4,7,1/1/70 0:00,0,1/1/70 0:00, , , ,745842.3589,2977982.75, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-214.9581179, , ,1,1,1, ,0,HIGHWAY,Stormwater,1234,-71.16789255,42.4192571
2531,swIN-3820,Catchbasin, ,980 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,2.5,5.5,1/1/70 0:00,0,1/1/70 0:00, , , ,745900.231,2978000.294, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-215.1387746, , ,1,1,1, ,0,HIGHWAY,Stormwater,1235,-71.16767798,42.41930462
2532,swIN-3821,Catchbasin, ,980 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,2.8,5.8,1/1/70 0:00,0,1/1/70 0:00, , , ,745904.5906,2977996.703, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-215.1387746, , ,1,1,1, ,0,HIGHWAY,Stormwater,1235,-71.16766188,42.41929472
2533,swIN-3822,Catchbasin, ,980 MASS AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,7.4,7.4,1/1/70 0:00,0,1/1/70 0:00, , , ,745899.8301,2977917.308, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-215.1387746, , ,1,1,1, ,0,HIGHWAY,Stormwater,1235,-71.16768066,42.41907691
2534,swIN-3823,Catchbasin, ,40 WALNUT ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,1.3,4.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745247.7812,2977598.71, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-217.5683933, , ,1,1,1, ,0,HIGHWAY,Stormwater,870,-71.17010002,42.41820963
2535,swIN-3824,Catchbasin, ,15 GLOUCESTER ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.4,0,6.4,8.8,1/1/70 0:00,0,1/1/70 0:00, , , ,745662.1446,2977204.866, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-224.9315193, , ,1,1,1, ,0,HIGHWAY,Stormwater,688,-71.16857116,42.41712452
2536,swIN-3825,Double Catchbasin, ,340 GRAY ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.2,0,3.4,6.6,1/1/70 0:00,0,1/1/70 0:00, , , ,743647.6121,2977750.305, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,-131.4658875, , ,1,1,1, ,0,HIGHWAY,Stormwater,549,-71.17602386,42.41864244
2537,swIN-3826,Catchbasin, ,37 COOLIDGE RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,0,0,0,0,1/1/70 0:00,0,1/1/70 0:00, , , ,744542.0727,2976641.173, ,8/3/18 0:00,Town, ,Aerial Photo, ,Final,48.19412369, , ,1,1,1, ,0,HIGHWAY,Stormwater,64,-71.17272711,42.41558962
2538,swIN-3827,Catchbasin, ,70 FISHER RD,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.6,0,0,2.6,1/1/70 0:00,0,1/1/70 0:00, , , ,743630.7756,2975153.618, ,8/8/18 0:00,Town, ,Aerial Photo, ,Final,50.1110664, , ,1,1,1, ,0,HIGHWAY,Stormwater,476,-71.17612275,42.41151732
2539,swIN-3828,Catchbasin, ,281 PARK AVE,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,1.7,0,-0.59,1.11,1/1/70 0:00,0,1/1/70 0:00, , , ,742484.2737,2976569.592, ,8/9/18 0:00,Town, ,Aerial Photo, ,Final,66.77380527, , ,1,1,1, ,0,HIGHWAY,Stormwater,1139,-71.18034853,42.41541462
2540,swIN-3829,Double Catchbasin, ,120 SPRING ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3,0,0.4,3.4,1/1/70 0:00,0,1/1/70 0:00, , , ,744998.0544,2974424.66, ,8/9/18 0:00,Town, ,Aerial Photo, ,Final,-191.0131299, , ,1,1,1, ,0,HIGHWAY,Stormwater,525,-71.17107019,42.40950269
2541,swIN-3830,Double Catchbasin, ,95 ARLMONT ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.4,0,3.9,7.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745024.3234,2974374.963, ,8/9/18 0:00,Town, ,Aerial Photo, ,Final,-191.0131299, , ,1,1,1, ,0,HIGHWAY,Stormwater,525,-71.17097363,42.40936604
2542,swIN-3831,Catchbasin, ,106 SPRING ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.8,0,3.6,6.4,1/1/70 0:00,0,1/1/70 0:00, , , ,745195.5282,2974133.493, ,8/9/18 0:00,Town, ,Aerial Photo, ,Final,-226.7206316, , ,1,1,1, ,0,HIGHWAY,Stormwater,1350,-71.17034315,42.40870164
2543,swIN-3832,Catchbasin, ,109 SPRING ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,2.6,0,3.8,6.4,1/1/70 0:00,0,1/1/70 0:00, , , ,745209.2256,2974150.506, ,8/9/18 0:00,Town, ,Aerial Photo, ,Final,-226.7206316, , ,1,1,1, ,0,HIGHWAY,Stormwater,1350,-71.17029219,42.40874817
2544,swIN-3833,Catchbasin, ,101 SPRING ST,1, , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , ,3.6,0,3.7,7.3,1/1/70 0:00,0,1/1/70 0:00, , , ,745342.1579,2974030.866, ,8/9/18 0:00,Town, ,Aerial Photo, ,Final,-38.32272152, , ,1,1,1, ,0,HIGHWAY,Stormwater,1350,-71.16980168,42.40841847
