OBJECTID,AncillaryR,Enabled,Subtype,Administra,FacilityID,InstallDat,LocationDe,Operationa,Rotation,LifecycleS,WorkorderI,Elevation,ElevationS,WaterType,AccessDiam,AccessMate,AccesType,Invert,InvertElev,Source,Inline,LocationMe,Completed,Comment,WSE_GPS_ID,Owner,Latitude,Longitude
1554,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1243,CHELSEA,42.39742474,-71.03558533
1555,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1244,CHELSEA,42.38791717,-71.03751101
1556,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1245,CHELSEA,42.38789197,-71.0375558
1557,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1246,CHELSEA,42.38792648,-71.03737683
1558,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1247,CHELSEA,42.38799992,-71.03859954
1559,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1248,CHELSEA,42.38794581,-71.03858843
1560,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1249,CHELSEA,42.38795806,-71.03881647
1561,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1250,CHELSEA,42.38796415,-71.03875509
1567,,1,1,,,,,,0,Active,,19,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1255,CHELSEA,42.40386341,-71.02914139
1568,,1,1,,,,,,0,Active,,19.44,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1256,CHELSEA,42.404083,-71.0294805
1576,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1263,CHELSEA,42.39229471,-71.0319913
1577,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1264,CHELSEA,42.3927551,-71.03213422
1578,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1265,CHELSEA,42.39264536,-71.03190163
1579,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1266,CHELSEA,42.38878553,-71.0273855
1580,,1,1,,,,,,0,Active,,113.08,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1267,CHELSEA,42.39615673,-71.02113474
1582,,1,1,,,,,,0,Active,,11.17,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1269,CHELSEA,42.40834286,-71.0289531
1583,,1,1,,,,,,0,Active,,11.15,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1270,CHELSEA,42.40855288,-71.02900971
1584,,1,1,,,,,,0,Active,,9.1,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1271,CHELSEA,42.40783686,-71.02890721
1585,,1,1,,,,,,0,Active,,9.42,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1272,CHELSEA,42.40771882,-71.02803035
1586,,1,1,,,,,,0,Active,,8.56,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1273,CHELSEA,42.40805417,-71.02811484
1587,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1274,CHELSEA,42.38963546,-71.03881108
1588,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea RD,,DIGI,,,1275,CHELSEA,42.3899109,-71.03931377
1589,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1276,CHELSEA,42.39631051,-71.02639229
1590,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1277,CHELSEA,42.4040912,-71.03319867
1591,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1278,CHELSEA,42.4040029,-71.03316518
1592,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1279,CHELSEA,42.40416835,-71.03211927
1593,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1280,CHELSEA,42.40407465,-71.03216184
1594,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1281,CHELSEA,42.40425742,-71.03123743
1595,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1282,CHELSEA,42.4041599,-71.03121631
1596,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1283,CHELSEA,42.40447851,-71.03033598
1597,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1284,CHELSEA,42.40414549,-71.03094105
1598,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1285,CHELSEA,42.40398767,-71.03468758
1599,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1286,CHELSEA,42.40394754,-71.03522105
1616,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1303,CHELSEA,42.39261132,-71.02763703
1617,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1304,CHELSEA,42.39256503,-71.02737512
1618,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1305,CHELSEA,42.39240488,-71.04307125
1619,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1306,CHELSEA,42.39240231,-71.0431895
1620,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1307,CHELSEA,42.39161926,-71.0417357
1621,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1308,CHELSEA,42.39146087,-71.04200875
1622,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1309,CHELSEA,42.391552,-71.04210504
1623,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1310,CHELSEA,42.39088302,-71.04276881
1624,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1311,CHELSEA,42.39082136,-71.04289831
1625,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1312,CHELSEA,42.39065348,-71.03989176
1626,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1313,CHELSEA,42.3905727,-71.03984567
1627,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,,,DIGI,,,1314,CHELSEA,42.39051797,-71.03994402
1628,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1315,CHELSEA,42.39245616,-71.04461169
1629,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1316,CHELSEA,42.3918063,-71.0475792
1630,,1,1,,,,,,0,Active,,,,Storm,24,Steel,Grate,,,Chelsea R.D.,,DIGI,,,1317,CHELSEA,42.39186777,-71.04735776
1648,,1,1,,,,,,306.0273743,Active,,10.81999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.41030666,-71.02911941
1649,,1,1,,,,,,331.0323486,Active,,84.61000061,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40757987,-71.03217777
1650,,1,1,,,,,,331.5348511,Active,,85.08999634,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40754159,-71.032245
1651,,1,1,,,,,,62.08023453,Active,,101.2099991,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40785992,-71.0329731
1652,,1,1,,,,,,121.8551331,Active,,62.20000076,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.4069736,-71.03151746
1653,,1,1,,,,,,30.2564373,Active,,60.86999893,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40685244,-71.03154809
1654,,1,1,,,,,,124.5625229,Active,,64.37999725,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40704754,-71.03148096
1655,,1,1,,,,,,330.6422424,Active,,69.48000336,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40657848,-71.03306907
1656,,1,1,,,,,,344.3577576,Active,,85.90000153,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40671636,-71.0349025
1657,,1,1,,,,,,342.6066895,Active,,86.56999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40680822,-71.03500347
1658,,1,1,,,,,,345.4257813,Active,,89.63999939,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40666577,-71.03427511
1659,,1,1,,,,,,82.32103729,Active,,57.24000168,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40593679,-71.03514018
1660,,1,1,,,,,,78.69007111,Active,,57.61000061,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40594636,-71.03521783
1661,,1,1,,,,,,58.14486694,Active,,13.52999973,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40913403,-71.03016566
1664,,1,1,,,,,,88.45184326,Active,,18.25,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40672854,-71.02948917
1666,,1,1,,,,,,63.95423126,Active,,39.84999847,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40516972,-71.0353438
1667,,1,1,,,,,,349.5085144,Active,,34.95000076,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.4048478,-71.03652468
1668,,1,1,,,,,,348.8182373,Active,,34.65999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40490383,-71.03650472
1672,,1,1,,,,,,5.946863174,Active,,43.88999939,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.4039409,-71.0340493
1673,,1,1,,,,,,6.009006023,Active,,43.09999847,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40403089,-71.03406397
1674,,1,1,,,,,,312.6558533,Active,,63.13999939,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40200062,-71.03514632
1676,,1,1,,,,,,139.4511719,Active,,30.82999992,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40247906,-71.02694327
1677,,1,1,,,,,,140.0747375,Active,,30.11000061,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40261281,-71.02695116
1678,,1,1,,,,,,138.9909058,Active,,34.02000046,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40195939,-71.0259088
1679,,1,1,,,,,,321.1799316,Active,,35.31999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40184702,-71.02593649
1680,,1,1,,,,,,315.3649292,Active,,65.52999878,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40222882,-71.02806889
1681,,1,1,,,,,,319.8530884,Active,,65.66000366,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40222515,-71.02792533
1682,,1,1,,,,,,139.3474579,Active,,48.11000061,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40302432,-71.02919963
1683,,1,1,,,,,,140.2854462,Active,,53.52999878,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40275605,-71.02876847
1684,,1,1,,,,,,357.6558533,Active,,71.79000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40122824,-71.02571269
1685,,1,1,,,,,,357.6420898,Active,,72.04000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40115346,-71.02572402
1686,,1,1,,,,,,335.7722473,Active,,44.33000183,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40106899,-71.02471734
1687,,1,1,,,,,,321.5819397,Active,,43.75999832,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40020913,-71.02313945
1688,,1,1,,,,,,48.57633591,Active,,46.56999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40009106,-71.02320606
1689,,1,1,,,,,,139.5599518,Active,,45.65000153,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40014093,-71.02321645
1690,,1,1,,,,,,49.89909363,Active,,47.40000153,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40003028,-71.02314065
1691,,1,1,,,,,,321.6325073,Active,,32.15000153,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39976996,-71.02244261
1692,,1,1,,,,,,92.54480743,Active,,31.43000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39967731,-71.02247319
1693,,1,1,,,,,,46.93058777,Active,,14.81999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.4013773,-71.02173629
1694,,1,1,,,,,,49.34323883,Active,,14.56999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40132987,-71.02165931
1695,,1,1,,,,,,50.25380325,Active,,16.20000076,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40141603,-71.02154014
1696,,1,1,,,,,,49.39870453,Active,,15.42000008,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40123332,-71.02190181
1697,,1,1,,,,,,49.05355453,Active,,15.44999981,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40119999,-71.02180487
1698,,1,1,,,,,,321.9529419,Active,,15.31999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40121158,-71.02174803
1699,,1,1,,,,,,50.11731339,Active,,12.64000034,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40157008,-71.02240442
1700,,1,1,,,,,,320.3430481,Active,,12.61999989,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40158076,-71.02233389
1701,,1,1,,,,,,49.51398849,Active,,12.56999969,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40161922,-71.02247673
1702,,1,1,,,,,,50.14276505,Active,,16.92000008,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40178901,-71.02113164
1718,,1,1,,,,,,347.5690918,Active,,14.47000027,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.4021639,-71.0177612
1719,,1,1,,,,,,119.2488251,Active,,15.14000034,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40244882,-71.01411668
1720,,1,1,,,,,,38.19094849,Active,,15.18000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40246795,-71.01426001
1721,,1,1,,,,,,346.446228,Active,,19.61000061,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40157307,-71.01374932
1726,,1,1,,,,,,305.6650085,Active,,8.220000267,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40178,-71.01254446
1727,,1,1,,,,,,302.1786499,Active,,7.489999771,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40175231,-71.01247888
1728,,1,1,,,,,,304.177002,Active,,8.619999886,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40180717,-71.01255817
1731,,1,1,,,,,,159.3255768,Active,,54.45999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40049704,-71.01625046
1732,,1,1,,,,,,77.30041504,Active,,15.15999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40033285,-71.01967942
1733,,1,1,,,,,,347.3578491,Active,,12.72999954,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39974543,-71.01775822
1734,,1,1,,,,,,5.492324829,Active,,121.6699982,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39982512,-71.02584069
1735,,1,1,,,,,,0,Active,,121.5800018,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39988042,-71.02591459
1736,,1,1,,,,,,354.0256653,Active,,122.2799988,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39982949,-71.02596754
1737,,1,1,,,,,,341.5650635,Active,,131.4700012,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40009544,-71.02560705
1738,,1,1,,,,,,340.5845337,Active,,131.2299957,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40015411,-71.02553352
1739,,1,1,,,,,,341.4089355,Active,,153.6600037,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.4003967,-71.02637658
1740,,1,1,,,,,,309.109375,Active,,84.98000336,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39940049,-71.02417532
1741,,1,1,,,,,,307.9167175,Active,,85.04000092,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39936015,-71.02426033
1742,,1,1,,,,,,0,Active,,125.4599991,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39994974,-71.02733581
1743,,1,1,,,,,,295.0509644,Active,,146.2899933,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40125057,-71.02871397
1747,,1,1,,,,,,294.7751465,Active,,147.6699982,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40042169,-71.02863408
1748,,1,1,,,,,,333.0041504,Active,,136.1799927,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40012046,-71.028202
1749,,1,1,,,,,,334.6178894,Active,,136.5700073,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.400174,-71.02818116
1750,,1,1,,,,,,0,Active,,97,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40119633,-71.02662606
1751,,1,1,,,,,,320.2578125,Active,,78.05999756,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40174236,-71.02715683
1752,,1,1,,,,,,0,Active,,34.88000107,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40359694,-71.02968843
1753,,1,1,,,,,,6.981057167,Active,,112.5699997,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.4025569,-71.03277574
1754,,1,1,,,,,,350.073761,Active,,40.04999924,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40387083,-71.03658702
1755,,1,1,,,,,,0,Active,,39.29000092,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40371199,-71.03763334
1756,,1,1,,,,,,5.102165222,Active,,38.45000076,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.4039047,-71.03741933
1757,,1,1,,,,,,342.9794617,Active,,38.97999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40381694,-71.03741183
1758,,1,1,,,,,,18.0939064,Active,,38.68000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40380566,-71.03799977
1759,,1,1,,,,,,28.13134193,Active,,38.63999939,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40387935,-71.03806266
1760,,1,1,,,,,,0,Active,,38.97000122,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40369106,-71.03790704
1761,,1,1,,,,,,351.3326111,Active,,41.84000015,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40367158,-71.03678982
1762,,1,1,,,,,,351.7690125,Active,,42.27000046,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.4037642,-71.03660894
1763,,1,1,,,,,,351.4040833,Active,,41.18999863,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40391184,-71.03579329
1764,,1,1,,,,,,85.80233002,Active,,46.90000153,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40351692,-71.036155
1765,,1,1,,,,,,1.652305007,Active,,44.31999969,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40374474,-71.03586412
1766,,1,1,,,,,,52.59464264,Active,,45.20999908,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40358429,-71.03599189
1767,,1,1,,,,,,18.68735123,Active,,45.11999893,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40362841,-71.03592274
1785,,1,1,,,,,,10.56801414,Active,,35.09999847,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40389149,-71.03352868
1786,,1,1,,,,,,7.853312969,Active,,46.04999924,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40388809,-71.03292225
1787,,1,1,,,,,,0,Active,,48.47000122,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40369949,-71.03508969
1788,,1,1,,,,,,11.61148643,Active,,34.93999863,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40403663,-71.03159911
1789,,1,1,,,,,,21.64443588,Active,,16.23999977,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40456696,-71.02971261
1790,,1,1,,,,,,300.2032471,Active,,19.14999962,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40452203,-71.03008517
1791,,1,1,,,,,,303.2935486,Active,,20.17000008,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40447238,-71.03013049
1792,,1,1,,,,,,33.4762764,Active,,22.14999962,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40435616,-71.03002653
1793,,1,1,,,,,,320.7106018,Active,,19.88999939,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40417629,-71.02944371
1841,,1,1,,,,,,351.8699036,Active,,9.739999771,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40177427,-71.04184574
1842,,1,1,,,,,,11.20594788,Active,,10.18000031,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40172861,-71.04120662
1843,,1,1,,,,,,21.98243713,Active,,9.31000042,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40206141,-71.040944
1844,,1,1,,,,,,0,Active,,9.850000381,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40173746,-71.04140968
1845,,1,1,,,,,,0,Active,,9.569999695,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.40186773,-71.04138385
1846,,1,1,,,,,,30.63541794,Active,,19.38999939,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40184386,-71.04048314
1847,,1,1,,,,,,31.48746872,Active,,19.60000038,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40191857,-71.04053595
1848,,1,1,,,,,,27.14968109,Active,,19.20000076,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40201477,-71.04060249
1849,,1,1,,,,,,61.05607605,Active,,14.84000015,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39757244,-71.03029663
1850,,1,1,,,,,,60.25511932,Active,,14.76000023,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39750348,-71.03023554
1851,,1,1,,,,,,307.4605408,Active,,14.72000027,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39750735,-71.0301769
1852,,1,1,,,,,,36.79764557,Active,,14.86999989,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39768488,-71.03016662
1853,,1,1,,,,,,307.3395386,Active,,14.97000027,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39763213,-71.03030463
1854,,1,1,,,,,,308.9275513,Active,,14.94999981,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39757309,-71.03011325
1855,,1,1,,,,,,37.64762115,Active,,15.02000046,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.397623,-71.03010603
1856,,1,1,,,,,,310.0445557,Active,,15.07999992,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39769583,-71.03024107
1857,,1,1,,,,,,37.78261948,Active,,37.75,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.3989275,-71.02796548
1858,,1,1,,,,,,307.8327637,Active,,39.15999985,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39897248,-71.02785466
1859,,1,1,,,,,,0,Active,,48.33000183,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39950018,-71.02842718
1860,,1,1,,,,,,0,Active,,10.40999985,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39922253,-71.03633165
1861,,1,1,,,,,,36.5410881,Active,,11.19999981,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39932958,-71.03628526
1862,,1,1,,,,,,76.53479004,Active,,10.75,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.399263,-71.03626183
1863,,1,1,,,,,,312.7973938,Active,,20.02000046,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39922491,-71.0354981
1864,,1,1,,,,,,80.42577362,Active,,47.25,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40055358,-71.03363191
1865,,1,1,,,,,,312.3021851,Active,,49.95000076,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.40076264,-71.03369802
1866,,1,1,,,,,,311.7038879,Active,,8.800000191,,Storm,24,Steel,Grate,0,,AERIALS,0,DIGI,0,,0,CHELSEA,42.40084129,-71.03738844
1867,,1,1,,,,,,11.30993176,Active,,7.539999962,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39926567,-71.04048352
1868,,1,1,,,,,,103.7994843,Active,,8.850000381,,Storm,24,Steel,Grate,,,AERIALS,,,,CB surcharged,,CHELSEA,42.39887865,-71.04071651
1882,,1,1,,,,,,312.5318909,Active,,13.03999996,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39860527,-71.03487267
1883,,1,1,,,,,,321.2868958,Active,,10.85000038,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39788057,-71.03377807
1884,,1,1,,,,,,320.9644775,Active,,10.18999958,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39789419,-71.03392828
1885,,1,1,,,,,,320.3392334,Active,,10.22999954,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39762044,-71.03348948
1886,,1,1,,,,,,307.5429382,Active,,10.03999996,,Storm,24,Steel,Grate,,,GPS,,,,,,CHELSEA,42.39755218,-71.03560709
1887,,1,1,,,,,,309.522644,Active,,9.619999886,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.397515,-71.03566893
1888,,1,1,,,,,,107.1303024,Active,,14.73999977,,Storm,24,Steel,Grate,,,AERIALS,,,,,,CHELSEA,42.39829157,-71.03102189
